token,pos,frequency
一抱え,名詞,2
お目もじ,名詞,2
代数,名詞,2
ことわざ,名詞,2
引き抜き,名詞,2
湾頭,名詞,2
軽佻,名詞,2
上質,名詞,2
金鉱,名詞,2
鳴りだす,動詞,2
草分,名詞,2
沙里,名詞,2
手渡し,名詞,2
背負投,名詞,2
あおさ,名詞,2
読経,名詞,2
定か,名詞,2
広津,名詞,2
長髪,名詞,2
しゃあしゃあ,副詞,2
原詩,名詞,2
連込む,動詞,2
碧海,名詞,2
麗水,名詞,2
恐ろしく,副詞,2
読後,名詞,2
紙すき,名詞,2
塒,名詞,2
剥ける,動詞,2
天香,名詞,2
遠州灘,名詞,2
雪達磨,名詞,2
赤金,名詞,2
かさん,名詞,2
生硬,名詞,2
たてなおす,動詞,2
つぼむ,動詞,2
異母弟,名詞,2
タイプ,名詞,2
由也,名詞,2
理研,名詞,2
詫び,名詞,2
小面憎い,形容詞,2
馬耳東風,名詞,2
渇き,名詞,2
夢現,名詞,2
隠匿,名詞,2
猛,名詞,2
雰,名詞,2
秋気,名詞,2
一里塚,名詞,2
同義,名詞,2
なし,名詞,2
銀鼠,名詞,2
まどう,動詞,2
新着,名詞,2
壬,名詞,2
ひよく,名詞,2
殿上人,名詞,2
書付,名詞,2
超,名詞,2
茉莉,名詞,2
とんそう,名詞,2
木片,名詞,2
きたえる,動詞,2
蕩尽,名詞,2
ぎらり,副詞,2
福祉,名詞,2
黄白,名詞,2
飾り物,名詞,2
明烏,名詞,2
とんし,名詞,2
呈,名詞,2
行基,名詞,2
飛脚,名詞,2
肩口,名詞,2
青少年,名詞,2
不公平,名詞,2
駆け込む,動詞,2
用命,名詞,2
ヘルメット,名詞,2
つましい,形容詞,2
若尾,名詞,2
逆流,名詞,2
都鳥,名詞,2
孤蝶,名詞,2
手あて,名詞,2
宝沢,名詞,2
処決,名詞,2
脳炎,名詞,2
童蒙,名詞,2
効目,名詞,2
ねぐら,名詞,2
ざいご,名詞,2
吐血,名詞,2
竜山,名詞,2
橋下,名詞,2
西東,名詞,2
甕,名詞,2
紀貫之,名詞,2
ワクワク,副詞,2
ばくろん,名詞,2
栃の木,名詞,2
げんじる,動詞,2
朝もや,名詞,2
雅俗,名詞,2
山北,名詞,2
中途半端,名詞,2
悦子,名詞,2
ねじける,動詞,2
含蓄,名詞,2
生茂る,動詞,2
黍,名詞,2
就学,名詞,2
とうはん,名詞,2
難詰,名詞,2
好成績,名詞,2
たかり,名詞,2
臨機,名詞,2
廉恥心,名詞,2
鶴沢,名詞,2
霜枯れる,動詞,2
美食,名詞,2
天文台,名詞,2
びり,名詞,2
さもなければ,接続詞,2
クラシック,名詞,2
もたせかける,動詞,2
郵便箱,名詞,2
運輸,名詞,2
委託,名詞,2
碓氷峠,名詞,2
泣きわめく,動詞,2
常傭,名詞,2
萬代,名詞,2
鉄造,名詞,2
大写し,名詞,2
若様,名詞,2
桓公,名詞,2
御伽,名詞,2
共共,副詞,2
自失,名詞,2
砲兵,名詞,2
無敵,名詞,2
河船,名詞,2
左文,名詞,2
五位鷺,名詞,2
文房具,名詞,2
しゃくにさわる,動詞,2
常置,名詞,2
圏外,名詞,2
小規模,名詞,2
氏政,名詞,2
目路,名詞,2
取り次ぎ,名詞,2
銃丸,名詞,2
でんぱ,名詞,2
一木,名詞,2
りんね,名詞,2
近付く,動詞,2
歌会,名詞,2
律儀,名詞,2
腋,名詞,2
船子,名詞,2
歴然と,副詞,2
素焼,名詞,2
武辺,名詞,2
せんない,形容詞,2
精細,名詞,2
ランニング,名詞,2
もろもろ,名詞,2
スポットライト,名詞,2
松崎,名詞,2
伝承,名詞,2
流行る,動詞,2
字義,名詞,2
数カ月,名詞,2
ラシャ,名詞,2
冠す,動詞,2
荒城の月,名詞,2
湯西川,名詞,2
ひとで,名詞,2
絶えま,名詞,2
引っ掛ける,動詞,2
やわか,副詞,2
福屋,名詞,2
擬古,名詞,2
打撲傷,名詞,2
稜,名詞,2
補佐,名詞,2
カラン,名詞,2
経路,名詞,2
偶然,副詞,2
林堂,名詞,2
長足,名詞,2
どきんと,副詞,2
むしむし,副詞,2
追出す,動詞,2
昨冬,名詞,2
気早,名詞,2
めいもく,名詞,2
遅鈍,名詞,2
なかつ,名詞,2
堅田,名詞,2
締切り,名詞,2
うらぶれる,動詞,2
シリンダ,名詞,2
はりつく,動詞,2
がなる,動詞,2
水霜,名詞,2
たちふさがる,動詞,2
蓮葉,名詞,2
メロドラマ,名詞,2
木石,名詞,2
骨髄,名詞,2
鼻翼,名詞,2
縄梯子,名詞,2
やご,名詞,2
ちっぽけ,名詞,2
差添え,名詞,2
米飯,名詞,2
シラス,名詞,2
今わ,名詞,2
聖堂,名詞,2
ジリジリ,副詞,2
えみし,名詞,2
干戈,名詞,2
防げる,動詞,2
一周,名詞,2
そこはかとない,形容詞,2
うすぐらい,形容詞,2
健三,名詞,2
紋章,名詞,2
ちいさな,連体詞,2
噤む,動詞,2
鈞,名詞,2
宮廷,名詞,2
俗吏,名詞,2
効きめ,名詞,2
打見る,動詞,2
ねちねち,副詞,2
枢要,名詞,2
馬面,名詞,2
清濁,名詞,2
想える,動詞,2
カ所,名詞,2
秋晴,名詞,2
自適,名詞,2
準,名詞,2
西岸,名詞,2
解き放つ,動詞,2
識別,名詞,2
桐生,名詞,2
しみったれる,動詞,2
干し物,名詞,2
貴船,名詞,2
分捕る,動詞,2
提灯持ち,名詞,2
ちらかる,動詞,2
探しあてる,動詞,2
裂帛,名詞,2
出藍,名詞,2
仕込み,名詞,2
刈萱,名詞,2
ぱっちり,副詞,2
花咲,名詞,2
共食い,名詞,2
牽引,名詞,2
帝釈,名詞,2
脱毛,名詞,2
同好,名詞,2
あそべる,動詞,2
重圧,名詞,2
しゅっすい,名詞,2
紙袋,名詞,2
谷峨,名詞,2
たむける,動詞,2
格納庫,名詞,2
あわす,動詞,2
裏川,名詞,2
隠士,名詞,2
天譴,名詞,2
どさくさ,名詞,2
ボス,名詞,2
鮮麗,名詞,2
万朶,名詞,2
ぽたぽた,副詞,2
松沢,名詞,2
威張れる,動詞,2
聞きほれる,動詞,2
合間,名詞,2
所産,名詞,2
加納,名詞,2
舜,名詞,2
失職,名詞,2
玉章,名詞,2
惜しげ,名詞,2
歯痛,名詞,2
紳商,名詞,2
ロック,名詞,2
便器,名詞,2
だらける,動詞,2
一栄,名詞,2
血色,名詞,2
県知事,名詞,2
中江,名詞,2
生白い,形容詞,2
砌,名詞,2
つみかさなる,動詞,2
魯鈍,名詞,2
銘打つ,動詞,2
丸久,名詞,2
坪井,名詞,2
愛顧,名詞,2
なかに,副詞,2
素行,名詞,2
泡沫,名詞,2
檀林,名詞,2
番台,名詞,2
論拠,名詞,2
大審院,名詞,2
千人力,名詞,2
地響き,名詞,2
小寒,名詞,2
入れ替る,動詞,2
藤六,名詞,2
一望千里,名詞,2
大嶋,名詞,2
常盤木,名詞,2
不順,名詞,2
喚ぶ,動詞,2
中位,名詞,2
素地,名詞,2
永続き,名詞,2
突端,名詞,2
熊野道,名詞,2
あぐむ,動詞,2
語りかける,動詞,2
こましゃくれる,動詞,2
ねっとり,副詞,2
呼べる,動詞,2
蝟集,名詞,2
三瀬,名詞,2
擽る,動詞,2
極上,名詞,2
囲める,動詞,2
冷遇,名詞,2
昇華,名詞,2
鋼鉄,名詞,2
門衛,名詞,2
数刻,名詞,2
砂沢,名詞,2
微力,名詞,2
奇想天外,名詞,2
年余,名詞,2
些事,名詞,2
敵陣,名詞,2
荷主,名詞,2
もうしあげる,動詞,2
閤,名詞,2
そうい,名詞,2
先妻,名詞,2
冑,名詞,2
同国,名詞,2
規約,名詞,2
志村,名詞,2
富岡,名詞,2
からめ手,名詞,2
箔,名詞,2
終止符,名詞,2
裏切り,名詞,2
さっち,名詞,2
空車,名詞,2
おおしい,形容詞,2
居住,名詞,2
水仕事,名詞,2
小太刀,名詞,2
今夏,名詞,2
裨益,名詞,2
延べ,名詞,2
導火,名詞,2
勇躍,名詞,2
船便,名詞,2
名月,名詞,2
かけ込む,動詞,2
速成,名詞,2
実否,名詞,2
和語,名詞,2
窮余,名詞,2
あふれ,名詞,2
陟,名詞,2
きぐ,名詞,2
差し当る,動詞,2
他念,名詞,2
阿賀,名詞,2
英治,名詞,2
数え上げる,動詞,2
法制,名詞,2
理詰め,名詞,2
菅沼,名詞,2
おだ,名詞,2
有司,名詞,2
追い越す,動詞,2
優等,名詞,2
一の橋,名詞,2
うたえる,動詞,2
文事,名詞,2
吉本,名詞,2
がたぴし,副詞,2
千古,名詞,2
殷,名詞,2
却下,名詞,2
使いもの,名詞,2
てんぷら,名詞,2
寺脇,名詞,2
冽,名詞,2
不義理,名詞,2
伊崎,名詞,2
退散,名詞,2
茶柱,名詞,2
汗みどろ,名詞,2
学舎,名詞,2
香華,名詞,2
緑蔭,名詞,2
週刊,名詞,2
世界じゅう,名詞,2
分相応,名詞,2
高値,名詞,2
行き着ける,動詞,2
蛇籠,名詞,2
詰め込む,動詞,2
束の間,名詞,2
秋めく,動詞,2
永らく,副詞,2
両角,名詞,2
啻に,副詞,2
諦念,名詞,2
諸川,名詞,2
義士,名詞,2
逃げ腰,名詞,2
ドラフト,名詞,2
三井寺,名詞,2
張上げる,動詞,2
馬鹿囃子,名詞,2
損傷,名詞,2
浮かび上がる,動詞,2
取り急ぎ,副詞,2
じょうご,名詞,2
テニス,名詞,2
ておもい,形容詞,2
愛知,名詞,2
無声,名詞,2
打切,名詞,2
廉太郎,名詞,2
旧宅,名詞,2
に従う,助詞,2
たてかける,動詞,2
早まる,動詞,2
涵養,名詞,2
綸子,名詞,2
好条件,名詞,2
貝類,名詞,2
居宅,名詞,2
扮装,名詞,2
就任,名詞,2
吹雪く,動詞,2
新一郎,名詞,2
こわがる,動詞,2
法科,名詞,2
年次,名詞,2
打開,名詞,2
肉的,名詞,2
大佐,名詞,2
かんじょう,名詞,2
三山,名詞,2
離婚,名詞,2
ていはつ,名詞,2
与太者,名詞,2
浅瀬石川,名詞,2
王宮,名詞,2
岸井,名詞,2
ごねる,動詞,2
まよう,動詞,2
キッ,副詞,2
鴟尾,名詞,2
こんぐらかる,動詞,2
おしこむ,動詞,2
たみの,名詞,2
浦里,名詞,2
ゆうじ,名詞,2
尊卑,名詞,2
大佛,名詞,2
悪用,名詞,2
桃李,名詞,2
省吾,名詞,2
守夫,名詞,2
高島屋,名詞,2
昼前,名詞,2
左ぎっちょ,名詞,2
反面,名詞,2
カサカサ,名詞,2
仏菩薩,名詞,2
高島田,名詞,2
えんこ,名詞,2
替り,名詞,2
成し遂げる,動詞,2
討取る,動詞,2
兄人,名詞,2
ハンドバッグ,名詞,2
雨夜,名詞,2
玉石混淆,名詞,2
榎本,名詞,2
蜂須賀,名詞,2
呼び止める,動詞,2
来状,名詞,2
首途,名詞,2
説ける,動詞,2
箱島,名詞,2
夜の目,名詞,2
教練,名詞,2
ぷっつり,副詞,2
おもねる,動詞,2
腹鼓,名詞,2
氷川神社,名詞,2
酒客,名詞,2
毒草,名詞,2
サンボリスム,名詞,2
硼酸,名詞,2
おくび,名詞,2
お構いなく,名詞,2
生面,名詞,2
浩瀚,名詞,2
資産,名詞,2
以南,名詞,2
舎利,名詞,2
ピンク,名詞,2
膀胱,名詞,2
高利貸,名詞,2
南京錠,名詞,2
四足,名詞,2
功業,名詞,2
減ずる,動詞,2
すばらしさ,名詞,2
まがり角,名詞,2
狐狸,名詞,2
早苗,名詞,2
丸帯,名詞,2
大書,名詞,2
館主,名詞,2
激増,名詞,2
受けとめる,動詞,2
序歌,名詞,2
フナ,名詞,2
味香,名詞,2
悲報,名詞,2
ぬかづく,動詞,2
焼津,名詞,2
結託,名詞,2
客船,名詞,2
分岐,名詞,2
昂る,動詞,2
漁猟,名詞,2
近郷,名詞,2
食わす,動詞,2
法医学,名詞,2
下げ渡す,動詞,2
皆春,名詞,2
上ずる,動詞,2
活写,名詞,2
水沫,名詞,2
公設,名詞,2
大用,名詞,2
品切れ,名詞,2
しゅび,名詞,2
ちぐはぐ,名詞,2
芝草,名詞,2
離叛,名詞,2
掣肘,名詞,2
ハエ,名詞,2
浮彫,名詞,2
怒髪,名詞,2
筆談,名詞,2
丹羽,名詞,2
まんちゃく,名詞,2
忍び音,名詞,2
鸚哥,名詞,2
朱欒,名詞,2
寝耳,名詞,2
東部,名詞,2
紅葉狩,名詞,2
直木賞,名詞,2
だいし,名詞,2
勤め口,名詞,2
弔詞,名詞,2
ゆりえ,名詞,2
鎮座,名詞,2
大皿,名詞,2
用箋,名詞,2
楼台,名詞,2
愚弟,名詞,2
いちろう,名詞,2
微少,名詞,2
つらぬく,動詞,2
しっくり,副詞,2
廃人,名詞,2
唐川,名詞,2
引っかける,動詞,2
りんらく,名詞,2
留め,名詞,2
連れ添う,動詞,2
定規,名詞,2
僭上,名詞,2
追い返す,動詞,2
愛慾,名詞,2
六番,名詞,2
召波,名詞,2
泰山,名詞,2
文物,名詞,2
変数,名詞,2
最盛,名詞,2
蹣跚,名詞,2
辰雄,名詞,2
口辺,名詞,2
金八,名詞,2
未然,名詞,2
東條,名詞,2
手細工,名詞,2
尚,名詞,2
なとり,名詞,2
まなぶ,動詞,2
せんえつ,名詞,2
批准,名詞,2
打ち合せる,動詞,2
転化,名詞,2
業火,名詞,2
後口,名詞,2
常道,名詞,2
点景,名詞,2
悪霊,名詞,2
バレ,名詞,2
フォン,名詞,2
リオン,名詞,2
草刈,名詞,2
嫩葉,名詞,2
英作,名詞,2
曝書,名詞,2
詠ずる,動詞,2
たゆたう,動詞,2
北上,名詞,2
存外,名詞,2
おかえりなさい,感動詞,2
いもり,名詞,2
打合う,動詞,2
瓔珞,名詞,2
そそう,名詞,2
ひっつく,動詞,2
見立,名詞,2
灰吹,名詞,2
城中,名詞,2
悪僧,名詞,2
定評,名詞,2
屠牛,名詞,2
巳,名詞,2
多か,名詞,2
むずむず,副詞,2
早馬,名詞,2
体現,名詞,2
手さばき,名詞,2
白菊,名詞,2
古祠,名詞,2
刻印,名詞,2
かんすい,名詞,2
召し捕る,動詞,2
事相,名詞,2
荒療治,名詞,2
小篇,名詞,2
がらっと,副詞,2
ふきん,名詞,2
振り起す,動詞,2
思いちがい,名詞,2
幻視,名詞,2
きくする,動詞,2
芥子,名詞,2
慣習,名詞,2
つじつま,名詞,2
兼愛,名詞,2
携わる,動詞,2
室外,名詞,2
遊漁,名詞,2
意中,名詞,2
パリサイ,名詞,2
彫り物,名詞,2
赤貧,名詞,2
興ざめる,動詞,2
国運,名詞,2
まぐれ当り,名詞,2
歓呼,名詞,2
差し引く,動詞,2
冬草,名詞,2
須田,名詞,2
遊び場,名詞,2
大都市,名詞,2
枠,名詞,2
こうぎ,名詞,2
色魔,名詞,2
ないがしろ,名詞,2
定法,名詞,2
とくべつ,副詞,2
どきどき,名詞,2
べら,名詞,2
ふりかぶる,動詞,2
ワット,名詞,2
たてがみ,名詞,2
見晴,名詞,2
ポツリ,副詞,2
張り裂ける,動詞,2
寛ぐ,動詞,2
惣領,名詞,2
義広,名詞,2
妖怪変化,名詞,2
尊徳,名詞,2
一丸,名詞,2
炭酸,名詞,2
すたる,動詞,2
討ち果たす,動詞,2
其者,名詞,2
蒜,名詞,2
酒丸,名詞,2
容喙,名詞,2
皇族,名詞,2
国辱,名詞,2
正路,名詞,2
更新,名詞,2
オムレツ,名詞,2
内在,名詞,2
毎日新聞,名詞,2
神功,名詞,2
うるおす,動詞,2
中尉,名詞,2
狩猟,名詞,2
断層,名詞,2
庄七,名詞,2
蘊蓄,名詞,2
上橋,名詞,2
気長,名詞,2
船原,名詞,2
作り事,名詞,2
かほり,名詞,2
そっちのけ,名詞,2
高音,名詞,2
がらがら,副詞,2
まぎる,動詞,2
仲裁,名詞,2
うんちく,名詞,2
敗色,名詞,2
ダダ,名詞,2
感慨深い,形容詞,2
取持つ,動詞,2
なりさがる,動詞,2
粘い,形容詞,2
かわいがる,動詞,2
むせかえる,動詞,2
右京大夫,名詞,2
砥,名詞,2
細引,名詞,2
打ち見る,動詞,2
陰干し,名詞,2
申し出でる,動詞,2
今市,名詞,2
女犯,名詞,2
しょうりょう,名詞,2
南郭,名詞,2
翻案,名詞,2
いさ,名詞,2
日本髪,名詞,2
突きつめる,動詞,2
付する,動詞,2
関税,名詞,2
縫い,名詞,2
正真,名詞,2
高山樗牛,名詞,2
爆裂,名詞,2
知力,名詞,2
奥名,名詞,2
露顕,名詞,2
寝苦しい,形容詞,2
はなしかける,動詞,2
さざえ,名詞,2
頬被り,名詞,2
峻険,名詞,2
良民,名詞,2
碓,名詞,2
つんけん,副詞,2
右府,名詞,2
あらき,名詞,2
えと,名詞,2
馴れ馴れしい,形容詞,2
くえる,動詞,2
取り返す,動詞,2
座興,名詞,2
タコ,名詞,2
箱崎,名詞,2
移入,名詞,2
横抱き,名詞,2
たいらげる,動詞,2
逆立つ,動詞,2
暴雨,名詞,2
官舎,名詞,2
ついてる,動詞,2
鎮静,名詞,2
出社,名詞,2
木ノ芽,名詞,2
瑣事,名詞,2
和楽,名詞,2
書冊,名詞,2
塩分,名詞,2
梅幸,名詞,2
デカルト,名詞,2
公明正大,名詞,2
らいらく,名詞,2
喬木,名詞,2
違法,名詞,2
待受ける,動詞,2
仁明天皇,名詞,2
とばくち,名詞,2
左向き,名詞,2
別院,名詞,2
滅尽,名詞,2
引き留める,動詞,2
涸沼,名詞,2
日当,名詞,2
奇癖,名詞,2
すべすべ,名詞,2
困憊,名詞,2
窮する,動詞,2
武藤,名詞,2
看経,名詞,2
きよめる,動詞,2
なりふり,名詞,2
長沼,名詞,2
掠奪,名詞,2
指示,名詞,2
仁徳,名詞,2
渋る,動詞,2
喜多,名詞,2
勤倹,名詞,2
困苦,名詞,2
塵取,名詞,2
突き,接頭詞,2
風変わり,名詞,2
しらせ,名詞,2
精米,名詞,2
源太郎,名詞,2
黒潮,名詞,2
旧蹟,名詞,2
最上級,名詞,2
野呂川,名詞,2
原生,名詞,2
綱島,名詞,2
馬込東,名詞,2
加治木,名詞,2
ちんと,副詞,2
学名,名詞,2
告文,名詞,2
まとめ,名詞,2
旋盤,名詞,2
走らす,動詞,2
起原,名詞,2
海産物,名詞,2
仏性,名詞,2
能登,名詞,2
受身,名詞,2
貝原,名詞,2
鶏肉,名詞,2
奇警,名詞,2
文徳,名詞,2
玉ノ井,名詞,2
享年,名詞,2
ちぢこまる,動詞,2
連ね,名詞,2
中洲,名詞,2
待機,名詞,2
論評,名詞,2
相次ぐ,動詞,2
細密,名詞,2
火の車,名詞,2
弔意,名詞,2
肘枕,名詞,2
正田,名詞,2
忌憚,名詞,2
今世紀,名詞,2
慣れ親しむ,動詞,2
人組,名詞,2
言い訳,名詞,2
白根山,名詞,2
ひょうたん,名詞,2
猿芝居,名詞,2
砂浜,名詞,2
昭,名詞,2
引致,名詞,2
丸子,名詞,2
月岡,名詞,2
精算,名詞,2
保健,名詞,2
ゲイ,名詞,2
ざんそ,名詞,2
決戦,名詞,2
武力,名詞,2
牧水,名詞,2
ていけい,名詞,2
サブ,名詞,2
いってん,名詞,2
多彩,名詞,2
上映,名詞,2
こうして,副詞,2
遠路,名詞,2
武勇,名詞,2
癸,名詞,2
おそるべき,連体詞,2
屋代,名詞,2
おれる,動詞,2
絶筆,名詞,2
念ずる,動詞,2
画図,名詞,2
雁来紅,名詞,2
空転,名詞,2
均斉,名詞,2
反らす,動詞,2
ドラマチック,名詞,2
加茂川,名詞,2
自邸,名詞,2
貴志,名詞,2
印形,名詞,2
格言,名詞,2
坪内,名詞,2
日川,名詞,2
脚色,名詞,2
海面,名詞,2
片影,名詞,2
暗鬱,名詞,2
忠言,名詞,2
官庁,名詞,2
桃園,名詞,2
儼然,名詞,2
俊才,名詞,2
張りきる,動詞,2
早仕舞,名詞,2
縁付ける,動詞,2
茂七,名詞,2
派出,名詞,2
照会,名詞,2
若狭,名詞,2
艶聞,名詞,2
片田舎,名詞,2
岩上,名詞,2
法度,名詞,2
親不孝,名詞,2
警固,名詞,2
松坂屋,名詞,2
弱める,動詞,2
定席,名詞,2
想見,名詞,2
小五郎,名詞,2
あげつらる,動詞,2
神魂,名詞,2
舞い狂う,動詞,2
たきもの,名詞,2
書評,名詞,2
無辺,名詞,2
いたたまらない,形容詞,2
もんよう,名詞,2
末代,名詞,2
熱度,名詞,2
仲平,名詞,2
需用,名詞,2
毛並,名詞,2
ライ,名詞,2
滞陣,名詞,2
しんとう,名詞,2
悋気,名詞,2
肩衣,名詞,2
消し止める,動詞,2
切出す,動詞,2
気鬱,名詞,2
薄っぺら,名詞,2
話合い,名詞,2
薄根,名詞,2
かわせみ,名詞,2
仕事師,名詞,2
あっせん,名詞,2
高熱,名詞,2
しっぽ,名詞,2
角屋敷,名詞,2
酷薄,名詞,2
弁じる,動詞,2
辞表,名詞,2
じゃあ,接続詞,2
盗伐,名詞,2
乱世,名詞,2
文集,名詞,2
凄まじい,形容詞,2
松方,名詞,2
アカシア,名詞,2
不適,名詞,2
二十四孝,名詞,2
つり人社,名詞,2
順次,副詞,2
けなげ,名詞,2
屋号,名詞,2
染井,名詞,2
熟慮,名詞,2
まぎれ込む,動詞,2
桃山,名詞,2
ほさ,名詞,2
尚さら,副詞,2
盛場,名詞,2
久里浜,名詞,2
凄絶,名詞,2
働き手,名詞,2
みつぐ,動詞,2
策する,動詞,2
飲み干す,動詞,2
いぶる,動詞,2
第一義,名詞,2
年貢,名詞,2
手洗鉢,名詞,2
噛み合う,動詞,2
てひどい,形容詞,2
横須賀,名詞,2
きばむ,動詞,2
後腹,名詞,2
落丁,名詞,2
ちかしい,形容詞,2
分限,名詞,2
犢鼻褌,名詞,2
茶袋,名詞,2
丸焼け,名詞,2
青島,名詞,2
通貨,名詞,2
あいない,形容詞,2
そのうえ,接続詞,2
酒粕,名詞,2
なまめく,動詞,2
人見知り,名詞,2
トヨタ,名詞,2
主将,名詞,2
フェルト,名詞,2
球磨,名詞,2
雁坂峠,名詞,2
論者,名詞,2
天神山,名詞,2
預り,名詞,2
相良,名詞,2
生国,名詞,2
糜爛,名詞,2
年頃,副詞,2
道灌,名詞,2
湿布,名詞,2
稔,名詞,2
欣一郎,名詞,2
小槌,名詞,2
装身具,名詞,2
坐臥,名詞,2
引き戻す,動詞,2
マイ,名詞,2
物騒がしい,形容詞,2
詩草,名詞,2
除夜,名詞,2
網目,名詞,2
穀,名詞,2
轟音,名詞,2
村沢,名詞,2
敬三,名詞,2
陽明学,名詞,2
同乗,名詞,2
リリシズム,名詞,2
泉州,名詞,2
八田,名詞,2
締結,名詞,2
絡み合う,動詞,2
増築,名詞,2
鬣,名詞,2
略伝,名詞,2
清人,名詞,2
傭う,動詞,2
編物,名詞,2
流暢,名詞,2
一足飛び,名詞,2
公式,名詞,2
抄本,名詞,2
列席,名詞,2
浅はか,名詞,2
破邪,名詞,2
えびの,名詞,2
ありうち,名詞,2
はっぴ,名詞,2
ペリカン,名詞,2
末子,名詞,2
訳者,名詞,2
剣戟,名詞,2
放吟,名詞,2
規範,名詞,2
好悪,名詞,2
しょうよう,名詞,2
読人,名詞,2
細部,名詞,2
無宿,名詞,2
伊良子,名詞,2
漢土,名詞,2
歓待,名詞,2
具現,名詞,2
対蹠,名詞,2
寝しな,名詞,2
神垣,名詞,2
分流,名詞,2
暖かみ,名詞,2
おそれながら,接続詞,2
ぶんどる,動詞,2
大町,名詞,2
持ちかえる,動詞,2
焚付,名詞,2
バル,名詞,2
上の句,名詞,2
種別,名詞,2
仕来り,名詞,2
巧緻,名詞,2
かけめぐる,動詞,2
糸目,名詞,2
蒔絵,名詞,2
飛びかかる,動詞,2
浮動,名詞,2
頓智,名詞,2
乗換,名詞,2
宝船,名詞,2
取越苦労,名詞,2
本牧,名詞,2
舌先,名詞,2
六本木,名詞,2
不用意,名詞,2
斬罪,名詞,2
お先に,副詞,2
懇談,名詞,2
押せる,動詞,2
ピンピン,副詞,2
ボンベイ,名詞,2
釣手,名詞,2
ブタペスト,名詞,2
取りまく,動詞,2
放肆,名詞,2
再挙,名詞,2
刑法,名詞,2
ひくめる,動詞,2
饗宴,名詞,2
喉元,名詞,2
セガレ,名詞,2
そびやかす,動詞,2
スルガ,名詞,2
逃げ道,名詞,2
先客,名詞,2
とびあがる,動詞,2
頼み込む,動詞,2
守三,名詞,2
侵す,動詞,2
末田,名詞,2
雨露,名詞,2
又市,名詞,2
十字街,名詞,2
相継ぐ,動詞,2
土偶,名詞,2
下位,名詞,2
うるおう,動詞,2
初舞台,名詞,2
肝要,名詞,2
いぶき,名詞,2
あだ討ち,名詞,2
武将,名詞,2
劇甚,名詞,2
旧盆,名詞,2
温雅,名詞,2
ぞうがん,名詞,2
度重なる,動詞,2
腫れ,名詞,2
井澤,名詞,2
拝観,名詞,2
森森,名詞,2
血まなこ,名詞,2
電磁波,名詞,2
かかりつけ,名詞,2
吐き気,名詞,2
絹針,名詞,2
随意,名詞,2
ちい,名詞,2
慕わしい,形容詞,2
萬歳,名詞,2
ぐろう,名詞,2
賛否,名詞,2
学窓,名詞,2
顔付き,名詞,2
呉下,名詞,2
急先鋒,名詞,2
游,名詞,2
船堀,名詞,2
観相,名詞,2
待った,名詞,2
初酉,名詞,2
陽射し,名詞,2
紋様,名詞,2
武官,名詞,2
妬く,動詞,2
玄人,名詞,2
意趣,名詞,2
責めさいなむ,動詞,2
オリジナル,名詞,2
長塚,名詞,2
徒弟,名詞,2
神尾,名詞,2
熟視,名詞,2
名園,名詞,2
臆説,名詞,2
小塚,名詞,2
猿島,名詞,2
さわやかさ,名詞,2
ひるがえって,副詞,2
立法,名詞,2
長刀,名詞,2
うかうか,副詞,2
懇望,名詞,2
片や,副詞,2
不穏当,名詞,2
排日,名詞,2
押さえつける,動詞,2
どうこく,名詞,2
転向,名詞,2
惨敗,名詞,2
画室,名詞,2
鱗粉,名詞,2
詩劇,名詞,2
数等,名詞,2
なぶり殺し,名詞,2
下毛,名詞,2
有情,名詞,2
当来,名詞,2
当り年,名詞,2
廷丁,名詞,2
召し上がる,動詞,2
野猿,名詞,2
もちあげる,動詞,2
中原,名詞,2
逸散,名詞,2
飛島,名詞,2
カニ,名詞,2
ぬかせる,動詞,2
ぶらつく,動詞,2
突き落とす,動詞,2
小野子山,名詞,2
世間体,名詞,2
水入らず,名詞,2
うちの人,名詞,2
ひねり出す,動詞,2
磨ぐ,動詞,2
てんてこ舞い,名詞,2
寺山,名詞,2
草競馬,名詞,2
醸し出す,動詞,2
初日出,名詞,2
方式,名詞,2
秋刀魚,名詞,2
海棠,名詞,2
アサヒ,名詞,2
道中差,名詞,2
懸絶,名詞,2
投影,名詞,2
朱欄,名詞,2
妖雲,名詞,2
はじく,動詞,2
獄門,名詞,2
黙りこくる,動詞,2
幸甚,名詞,2
黯然,名詞,2
愚痴る,動詞,2
絵師,名詞,2
ご時世,名詞,2
足袋屋,名詞,2
好調,名詞,2
賢愚,名詞,2
墳墓,名詞,2
すすりあげる,動詞,2
金縁,名詞,2
売僧,名詞,2
有難味,名詞,2
ハトロン紙,名詞,2
一軸,名詞,2
在家,名詞,2
勝てる,動詞,2
縮刷,名詞,2
南極,名詞,2
退嬰,名詞,2
エイ,名詞,2
即死,名詞,2
加奈,名詞,2
えがお,名詞,2
かんぷう,名詞,2
疲れはてる,動詞,2
せき立てる,動詞,2
須木,名詞,2
春夏秋冬,名詞,2
手跡,名詞,2
つたえる,動詞,2
掛蒲団,名詞,2
倒錯,名詞,2
登壇,名詞,2
まぎらせる,動詞,2
還元,名詞,2
健治,名詞,2
ぞくぞく,副詞,2
物陰,名詞,2
再築,名詞,2
酔狂,名詞,2
当てこむ,動詞,2
便する,動詞,2
即ける,動詞,2
うるささ,名詞,2
播く,動詞,2
縦縞,名詞,2
れんく,名詞,2
