token,pos,frequency
ぶらぶら,副詞,2
超越,名詞,2
卑近,名詞,2
風俗,名詞,2
握り締める,動詞,2
役目,名詞,2
わく,名詞,2
可愛らしい,形容詞,2
囃す,動詞,2
風景,名詞,2
ネクタイ,名詞,2
俊,名詞,2
茫漠,名詞,2
斜め,名詞,2
河岸,名詞,2
カンテラ,名詞,2
もも,名詞,2
ぼうぼう,副詞,2
どす,助動詞,2
並べて,副詞,2
すわる,動詞,2
まわり,名詞,2
夜中,名詞,2
本分,名詞,2
深田,名詞,2
革,名詞,2
靴,名詞,2
旅順,名詞,2
蛆,名詞,2
盛り上げる,動詞,2
餞別,名詞,2
我輩,名詞,2
下界,名詞,2
見合わす,動詞,2
伊予,名詞,2
きおう,動詞,2
ひやかす,動詞,2
心酔,名詞,2
顧慮,名詞,2
おぞい,形容詞,2
寝床,名詞,2
恩給,名詞,2
こりる,動詞,2
つかむ,動詞,2
いたる,動詞,2
要素,名詞,2
踵,名詞,2
豈,副詞,2
別段,名詞,2
きい,名詞,2
ほろぼす,動詞,2
押し流す,動詞,2
たいそう,副詞,2
荷物,名詞,2
書架,名詞,2
帝都,名詞,2
落書,名詞,2
無意味,名詞,2
きらきら,副詞,2
ふくれる,動詞,2
伝兵衛,名詞,2
殿様,名詞,2
がぜん,副詞,2
ねじる,動詞,2
したがう,動詞,2
珈琲,名詞,2
集まる,動詞,2
脊髄,名詞,2
橋口,名詞,2
聖書,名詞,2
児戯,名詞,2
仮名,名詞,2
しよう,名詞,2
よそう,動詞,2
関する,動詞,2
仕様,名詞,2
美学,名詞,2
申し訳,名詞,2
身辺,名詞,2
ふとした,連体詞,2
当分,名詞,2
さかずき,名詞,2
いきどおる,動詞,2
亡骸,名詞,2
何者,名詞,2
向き,名詞,2
よね,名詞,2
さようなら,感動詞,2
苦労,名詞,2
かぶれる,動詞,2
万,副詞,2
年歯,名詞,2
下し,名詞,2
忠実,名詞,2
持てる,動詞,2
わきの下,名詞,2
こいつ,名詞,2
古,名詞,2
恥ずかしい,形容詞,2
新聞紙,名詞,2
キリスト,名詞,2
ことば,名詞,2
城下,名詞,2
くやしい,形容詞,2
共立,名詞,2
あやまる,動詞,2
右側,名詞,2
貴ぶ,動詞,2
ほうり出す,動詞,2
ふっと,副詞,2
それに,接続詞,2
取り除く,動詞,2
陰影,名詞,2
たおれる,動詞,2
腋,名詞,2
快い,形容詞,2
崩,名詞,2
往ぬ,動詞,2
無感覚,名詞,2
恰好,名詞,2
とくする,動詞,2
吹き出す,動詞,2
控,名詞,2
製,名詞,2
仁,名詞,2
雪子,名詞,2
感動,名詞,2
当の,連体詞,2
各種,名詞,2
ゆかた,名詞,2
破れる,動詞,2
沈着,名詞,2
賄,名詞,2
叔母さん,名詞,2
周,名詞,2
敬具,名詞,2
うかい,名詞,2
ああなる,動詞,2
ぞっと,副詞,2
たんか,名詞,2
徳育,名詞,2
うむ,動詞,2
排列,名詞,2
わたす,動詞,2
露,副詞,2
拳骨,名詞,2
姉,名詞,2
嘱,名詞,2
結核,名詞,2
ふやす,動詞,2
かわいそう,名詞,2
山口,名詞,2
軍国,名詞,2
かくれる,動詞,2
聞ける,動詞,2
冷評,名詞,2
装う,動詞,2
読み通す,動詞,2
角力,名詞,2
作為,名詞,2
ざっとう,名詞,2
麗,名詞,2
ぎす,動詞,2
もつれる,動詞,2
ちょうろう,名詞,2
くすぶる,動詞,2
おそれる,動詞,2
読み出す,動詞,2
溜,名詞,2
追懐,名詞,2
蝙蝠傘,名詞,2
別紙,名詞,2
ちっぽけ,名詞,2
実用,名詞,2
吝い,形容詞,2
法衣,名詞,2
探る,動詞,2
突き出す,動詞,2
引き,名詞,2
屍,名詞,2
足駄,名詞,2
新調,名詞,2
ぼろい,形容詞,2
明け放す,動詞,2
むつまじい,形容詞,2
からむ,動詞,2
修了,名詞,2
待遇,名詞,2
やり口,名詞,2
大隈,名詞,2
騰る,動詞,2
目撃,名詞,2
親友,名詞,2
訪ねる,動詞,2
周旋,名詞,2
くぎ,名詞,2
びき,名詞,2
読み,名詞,2
条項,名詞,2
並木,名詞,2
しょうは,名詞,2
箪笥,名詞,2
図柄,名詞,2
比例,名詞,2
品物,名詞,2
いまさら,副詞,2
斜,名詞,2
外山,名詞,2
ひつぎ,名詞,2
流れ,名詞,2
劇場,名詞,2
方言,名詞,2
ちゅうちょ,名詞,2
カ所,名詞,2
卒倒,名詞,2
換言,名詞,2
準,名詞,2
茎,名詞,2
修善寺,名詞,2
カス,名詞,2
どなた,名詞,2
貢献,名詞,2
あんに,副詞,2
充実,名詞,2
使える,動詞,2
体力,名詞,2
浴衣,名詞,2
過ごす,動詞,2
茶化す,動詞,2
得策,名詞,2
おごる,動詞,2
隠者,名詞,2
かすみ,名詞,2
到る,動詞,2
わだかまる,動詞,2
映じる,動詞,2
牽引,名詞,2
食堂,名詞,2
現時,名詞,2
寺田,名詞,2
成す,動詞,2
埃,名詞,2
成敗,名詞,2
ちいさい,形容詞,2
角帯,名詞,2
つま,名詞,2
焦慮,名詞,2
甚だしい,形容詞,2
忠弥,名詞,2
顕,名詞,2
解題,名詞,2
同書,名詞,2
パナマ,名詞,2
くだくだしい,形容詞,2
事なき,名詞,2
所載,名詞,2
終日,名詞,2
坊,名詞,2
染める,動詞,2
割り,名詞,2
堪へる,動詞,2
逆さ,名詞,2
いす,名詞,2
ほんとう,名詞,2
遂行,名詞,2
立ち返る,動詞,2
ぽたぽた,副詞,2
陥穽,名詞,2
辛抱,名詞,2
回診,名詞,2
圓,名詞,2
売,名詞,2
馬鹿らしい,形容詞,2
後生,名詞,2
窮状,名詞,2
剣,名詞,2
たみ,名詞,2
保つ,動詞,2
だれ,名詞,2
狂的,名詞,2
大胆,名詞,2
外界,名詞,2
銀扇,名詞,2
たんと,副詞,2
血色,名詞,2
捕虜,名詞,2
酣,名詞,2
鬼,名詞,2
呼び付ける,動詞,2
嘸,副詞,2
成立つ,動詞,2
平,名詞,2
次つぎ,名詞,2
引きずる,動詞,2
書籍,名詞,2
乗り越す,動詞,2
ミル,名詞,2
直彦,名詞,2
見識,名詞,2
急ぎ足,名詞,2
掻巻,名詞,2
かぎり,名詞,2
優越,名詞,2
したたらす,動詞,2
つめ,名詞,2
潜む,動詞,2
ならぶ,動詞,2
蒲焼,名詞,2
伯,名詞,2
ほかなる,動詞,2
てつ,名詞,2
五つ,名詞,2
不人情,名詞,2
うずくまる,動詞,2
美味い,形容詞,2
連続,名詞,2
へ,名詞,2
無欲,名詞,2
呂,名詞,2
穂先,名詞,2
書信,名詞,2
じょうぶ,名詞,2
柩,名詞,2
モダン,名詞,2
質,名詞,2
嫁さん,名詞,2
貴重,名詞,2
へずる,動詞,2
ボタン,名詞,2
日本一,名詞,2
愚弄,名詞,2
笛,名詞,2
元信,名詞,2
立て,名詞,2
生き残る,動詞,2
腰掛け,名詞,2
夢中,名詞,2
直線,名詞,2
溜息,名詞,2
騙す,動詞,2
げんこつ,名詞,2
やむを得る,動詞,2
筒,名詞,2
復活,名詞,2
いずれ,副詞,2
突き立てる,動詞,2
橄欖,名詞,2
町内,名詞,2
脚本,名詞,2
改正,名詞,2
弁慶橋,名詞,2
正しい,形容詞,2
群,名詞,2
辿る,動詞,2
具足,名詞,2
散文,名詞,2
ふかす,動詞,2
のど,名詞,2
代目,名詞,2
号泣,名詞,2
虎,名詞,2
水門,名詞,2
まがる,動詞,2
はやがてん,名詞,2
小刀,名詞,2
のり,名詞,2
交わす,動詞,2
心から,副詞,2
誠,名詞,2
幽閉,名詞,2
はめ,名詞,2
萌,名詞,2
上部,名詞,2
うずまる,動詞,2
外圧,名詞,2
かぶさる,動詞,2
かつ,動詞,2
続き,名詞,2
直る,動詞,2
果樹,名詞,2
一派,名詞,2
一角,名詞,2
幸い,名詞,2
敷物,名詞,2
道路,名詞,2
焼ける,動詞,2
預る,動詞,2
一目,副詞,2
割り込む,動詞,2
実否,名詞,2
鈍い,形容詞,2
忌,名詞,2
抜け出す,動詞,2
まかり出る,動詞,2
ないしは,接続詞,2
無礼,名詞,2
でん,副詞,2
ふえん,名詞,2
渾然,名詞,2
福,名詞,2
クレイグ,名詞,2
蛇足,名詞,2
日課,名詞,2
鮓,名詞,2
熱,名詞,2
志,名詞,2
書面,名詞,2
懊悩,名詞,2
がかり,名詞,2
昇る,動詞,2
一巻,名詞,2
ぎゃく,名詞,2
定めし,副詞,2
なじみ,名詞,2
購買,名詞,2
朱,名詞,2
高,接頭詞,2
運搬,名詞,2
奇麗,名詞,2
恥づ,動詞,2
入り乱れる,動詞,2
おうのう,名詞,2
草花,名詞,2
ちょっとした,連体詞,2
もうもうと,副詞,2
あおむく,動詞,2
詞,名詞,2
伝染,名詞,2
換わる,動詞,2
捩る,動詞,2
風呂敷,名詞,2
水底,名詞,2
まんざら,副詞,2
言論,名詞,2
生まれる,動詞,2
呻吟,名詞,2
住,名詞,2
木下,名詞,2
ふとる,動詞,2
成長,名詞,2
麦酒,名詞,2
粲,名詞,2
シイ,名詞,2
扱く,動詞,2
美味,名詞,2
描ける,動詞,2
引き付ける,動詞,2
尽く,副詞,2
こらす,動詞,2
発生,名詞,2
字引,名詞,2
融,名詞,2
もうとう,副詞,2
夢幻,名詞,2
あたう,動詞,2
すすめ,名詞,2
楷書,名詞,2
上滑り,名詞,2
ふたつ,名詞,2
胸中,名詞,2
発令,名詞,2
順当,名詞,2
無責任,名詞,2
渉,名詞,2
単行本,名詞,2
敷衍,名詞,2
うけたまわる,動詞,2
逐一,副詞,2
広瀬,名詞,2
雷同,名詞,2
内部,名詞,2
鞭撻,名詞,2
鏡台,名詞,2
呵る,動詞,2
久保,名詞,2
鑑定,名詞,2
たつ,名詞,2
呵責,名詞,2
葵,名詞,2
付け加える,動詞,2
高説,名詞,2
真率,名詞,2
後れる,動詞,2
だて,名詞,2
共有,名詞,2
演題,名詞,2
腑,名詞,2
反問,名詞,2
裾,名詞,2
秀才,名詞,2
緻密,名詞,2
そうね,感動詞,2
高,名詞,2
旦那,名詞,2
牛肉,名詞,2
ほうふつ,名詞,2
鶴,名詞,2
穏当,名詞,2
れんが,名詞,2
あおざめる,動詞,2
暢,名詞,2
市蔵,名詞,2
ひらひら,副詞,2
松飾り,名詞,2
すぐさま,副詞,2
だいじょうぶ,名詞,2
失笑,名詞,2
くるみ,名詞,2
適切,名詞,2
しょうけい,名詞,2
さっぱり,副詞,2
ごちゃごちゃ,副詞,2
受け取れる,動詞,2
接,名詞,2
ざま,名詞,2
ぽつりぽつり,副詞,2
理性,名詞,2
庇,名詞,2
あきる,動詞,2
股,名詞,2
かたがた,名詞,2
乾,名詞,2
局面,名詞,2
給仕,名詞,2
窓際,名詞,2
ありふれる,動詞,2
たたえる,動詞,2
梢,名詞,2
推察,名詞,2
滞る,動詞,2
寄合,名詞,2
薄暗がり,名詞,2
静まり返る,動詞,2
表装,名詞,2
格別,副詞,2
閲覧,名詞,2
小林,名詞,2
加速度,名詞,2
なを,名詞,2
出直す,動詞,2
通知,名詞,2
隠れ,名詞,2
松根,名詞,2
江戸,名詞,2
我国,名詞,2
こんずる,動詞,2
クラブ,名詞,2
麦藁,名詞,2
うんぬん,名詞,2
あひる,名詞,2
模擬,名詞,2
浮べる,動詞,2
月並,名詞,2
時事,名詞,2
栞,名詞,2
桶,名詞,2
なんか,フィラー,2
待ち構える,動詞,2
医師,名詞,2
脚,名詞,2
助け,名詞,2
涼み,名詞,2
適する,動詞,2
不作法,名詞,2
ただちに,副詞,2
過る,動詞,2
果物,名詞,2
遺伝,名詞,2
優しい,形容詞,2
総体,名詞,2
集中,名詞,2
舁く,動詞,2
まぬがれる,動詞,2
一団,名詞,2
重荷,名詞,2
娯楽,名詞,2
案出,名詞,2
倶楽部,名詞,2
言語,名詞,2
一見,名詞,2
まかなう,動詞,2
吹き払う,動詞,2
悟入,名詞,2
毛布,名詞,2
物理,名詞,2
懐中,名詞,2
使い,名詞,2
具眼,名詞,2
大番,名詞,2
名状,名詞,2
導体,名詞,2
まばゆい,形容詞,2
追いつく,動詞,2
ちょろちょろ,副詞,2
油,名詞,2
至誠,名詞,2
げんき,名詞,2
まぜる,動詞,2
最下,名詞,2
おっかける,動詞,2
飛下りる,動詞,2
襲,名詞,2
蹄,名詞,2
されど,接続詞,2
純粋,名詞,2
だるい,形容詞,2
めく,動詞,2
運び込む,動詞,2
融合,名詞,2
身分,名詞,2
崇拝,名詞,2
飛び離れる,動詞,2
幾多,名詞,2
ぶら下がる,動詞,2
長蛇,名詞,2
沙汰,名詞,2
何気ない,形容詞,2
一語,名詞,2
常,接頭詞,2
ペダル,名詞,2
教務,名詞,2
先日,名詞,2
理論,名詞,2
新奇,名詞,2
中折,名詞,2
書き出す,動詞,2
益する,動詞,2
太公望,名詞,2
警句,名詞,2
えびす,名詞,2
本式,名詞,2
こえる,動詞,2
死期,名詞,2
かれん,名詞,2
洗面,名詞,2
仕業,名詞,2
大成,名詞,2
可愛い,形容詞,2
最近,名詞,2
徹底,名詞,2
大葬,名詞,2
あたり前,名詞,2
韻,名詞,2
名案,名詞,2
狼藉,名詞,2
悶着,名詞,2
竈,名詞,2
引き受ける,動詞,2
投げ込む,動詞,2
制する,動詞,2
大方,副詞,2
厭世,名詞,2
湿気,名詞,2
浴,名詞,2
くろい,形容詞,2
見合せる,動詞,2
弁護,名詞,2
絶対,名詞,2
わり,名詞,2
はがゆい,形容詞,2
毛頭,副詞,2
つる,名詞,2
略す,動詞,2
譜,名詞,2
漢字,名詞,2
釦,名詞,2
わかつ,動詞,2
際限,名詞,2
開け放つ,動詞,2
飯櫃,名詞,2
拱く,動詞,2
爺,名詞,2
縞,名詞,2
物事,名詞,2
便所,名詞,2
室内,名詞,2
肌,名詞,2
とざす,動詞,2
技師,名詞,2
梶棒,名詞,2
同君,名詞,2
認め,名詞,2
通信,名詞,2
植える,動詞,2
幻影,名詞,2
ゆすり,名詞,2
友禅,名詞,2
あまる,動詞,2
来たす,動詞,2
電柱,名詞,2
高低,名詞,2
ほんの,連体詞,2
金持,名詞,2
せんべつ,名詞,2
庭先,名詞,2
陳腐,名詞,2
くろうと,名詞,2
よこぎる,動詞,2
沿岸,名詞,2
暢気,名詞,2
あます,動詞,2
床屋,名詞,2
まとう,動詞,2
白布,名詞,2
丁寧,名詞,2
焙る,動詞,2
棟,名詞,2
いっぱい,副詞,2
ます,動詞,2
きゅうり,名詞,2
味覚,名詞,2
古往今来,名詞,2
栽培,名詞,2
とこしえ,名詞,2
改良,名詞,2
白菊,名詞,2
莫大,名詞,2
名づける,動詞,2
石摺,名詞,2
事相,名詞,2
けつ,名詞,2
すえ,名詞,2
擲つ,動詞,2
はる,名詞,2
往復,名詞,2
現状,名詞,2
刺す,動詞,2
純然,名詞,2
決断,名詞,2
歯痒い,形容詞,2
浮薄,名詞,2
無尽蔵,名詞,2
いかが,名詞,2
小僧,名詞,2
鬼怒川,名詞,2
盃,名詞,2
取り合う,動詞,2
はじめる,動詞,2
効力,名詞,2
つのる,動詞,2
こま,名詞,2
西鶴,名詞,2
ぱくる,動詞,2
純,接頭詞,2
盤,名詞,2
やっかい,名詞,2
見立てる,動詞,2
澄む,動詞,2
しろい,形容詞,2
片隅,名詞,2
旁,名詞,2
はずみ,名詞,2
のばす,動詞,2
正気,名詞,2
ひねくれる,動詞,2
高山,名詞,2
たべる,動詞,2
造詣,名詞,2
み,名詞,2
板,名詞,2
島,名詞,2
余念,名詞,2
勃興,名詞,2
ごしごし,副詞,2
続出,名詞,2
無名氏,名詞,2
枕,名詞,2
然しながら,接続詞,2
二元,名詞,2
嫌い,名詞,2
重要,名詞,2
彫る,動詞,2
国力,名詞,2
まなこ,名詞,2
耶蘇教,名詞,2
おしい,形容詞,2
くくる,動詞,2
御座,名詞,2
際会,名詞,2
片手,名詞,2
投票,名詞,2
出せる,動詞,2
カラ,名詞,2
人道,名詞,2
背後,名詞,2
港,名詞,2
国文,名詞,2
かすむ,動詞,2
磯,名詞,2
国語,名詞,2
右手,名詞,2
かわす,動詞,2
かき,名詞,2
河,名詞,2
のびる,動詞,2
責,名詞,2
否定,名詞,2
あぶる,動詞,2
野暮,名詞,2
無,名詞,2
ぬぐ,動詞,2
驕奢,名詞,2
価する,動詞,2
おばさん,名詞,2
下巻,名詞,2
顎,名詞,2
昔時,名詞,2
胃袋,名詞,2
怪,名詞,2
単なる,連体詞,2
朧気,名詞,2
牢屋,名詞,2
あかつき,名詞,2
形づくる,動詞,2
簡略,名詞,2
勝利,名詞,2
豪,名詞,2
夜番,名詞,2
浮かぶ,動詞,2
思いがけない,形容詞,2
縮める,動詞,2
漫然と,副詞,2
附属,名詞,2
感得,名詞,2
大理石,名詞,2
表具,名詞,2
障る,動詞,2
野性,名詞,1
三島,名詞,1
ぐうする,動詞,1
なでる,動詞,1
おどろかす,動詞,1
発作,名詞,1
てんぐ,名詞,1
乱行,名詞,1
玻璃,名詞,1
翌年,名詞,1
いせる,動詞,1
にくらしい,形容詞,1
紅灯,名詞,1
めまぐるしい,形容詞,1
一気呵成,名詞,1
まずまず,副詞,1
北側,名詞,1
福音,名詞,1
ならう,動詞,1
きまま,名詞,1
人家,名詞,1
四方山,名詞,1
ちょく,名詞,1
垂死,名詞,1
鳶色,名詞,1
散り散り,名詞,1
裏切る,動詞,1
見合,名詞,1
苦戦,名詞,1
原理,名詞,1
アサ,名詞,1
吹かす,動詞,1
客来,名詞,1
使いこなす,動詞,1
はさまる,動詞,1
土筆,名詞,1
重ね,名詞,1
さきばしる,動詞,1
楽しい,形容詞,1
しるい,形容詞,1
ハモニカ,名詞,1
けいこ,名詞,1
連ねる,動詞,1
かがる,動詞,1
附帯,名詞,1
樹立,名詞,1
我家,名詞,1
あぜ,名詞,1
勝手次第,名詞,1
申し出でる,動詞,1
朝露,名詞,1
位記,名詞,1
粟粒,名詞,1
堆い,形容詞,1
案,名詞,1
観ずる,動詞,1
ひっかける,動詞,1
こちこち,名詞,1
しょうりょう,名詞,1
自著,名詞,1
塊,名詞,1
片言,名詞,1
たんぼう,名詞,1
炉,名詞,1
御作,名詞,1
栄える,動詞,1
季子,名詞,1
ゆだねる,動詞,1
ねじれる,動詞,1
時下,名詞,1
処する,動詞,1
宝石,名詞,1
吹き上げる,動詞,1
昏倒,名詞,1
投げ入れる,動詞,1
羽根,名詞,1
咳,名詞,1
劇変,名詞,1
ごうほう,名詞,1
御代,名詞,1
寝棺,名詞,1
勇ましい,形容詞,1
いぶ,名詞,1
口吻,名詞,1
離別,名詞,1
苗裔,名詞,1
館員,名詞,1
手荷物,名詞,1
マッチ,名詞,1
紀行,名詞,1
ピアノ,名詞,1
うつ,名詞,1
預かる,動詞,1
夜景,名詞,1
そえる,動詞,1
廻り,名詞,1
精根,名詞,1
名作,名詞,1
内気,名詞,1
むくむく,副詞,1
惣,名詞,1
蒸す,動詞,1
流星,名詞,1
熟読,名詞,1
気にいる,動詞,1
見返し,名詞,1
好事,名詞,1
海草,名詞,1
良民,名詞,1
許容,名詞,1
暇乞い,名詞,1
舌打ち,名詞,1
電灯,名詞,1
鞍馬,名詞,1
茫として,副詞,1
葬列,名詞,1
座禅,名詞,1
言い条,名詞,1
えと,名詞,1
嘆く,動詞,1
俗悪,名詞,1
惹く,動詞,1
漉く,動詞,1
イット,名詞,1
さます,動詞,1
遊学,名詞,1
おかえし,名詞,1
金魚,名詞,1
暫く,副詞,1
開基,名詞,1
よこたえる,動詞,1
かんこう,名詞,1
たまう,動詞,1
泥濘,名詞,1
拘わる,動詞,1
借用,名詞,1
来,接頭詞,1
器械体操,名詞,1
耳新しい,形容詞,1
あらたか,名詞,1
発議,名詞,1
在留,名詞,1
絶叫,名詞,1
たいらげる,動詞,1
分解,名詞,1
宛て,名詞,1
やりとげる,動詞,1
平仄,名詞,1
数え切れる,動詞,1
競争心,名詞,1
華美,名詞,1
全欧,名詞,1
通例,名詞,1
ラテン,名詞,1
死因,名詞,1
生真面目,名詞,1
奨,名詞,1
仮寝,名詞,1
奔走,名詞,1
不行届,名詞,1
交じる,動詞,1
いまわしい,形容詞,1
曇,名詞,1
人声,名詞,1
車輪,名詞,1
長大,名詞,1
安泰,名詞,1
いてる,動詞,1
慮る,動詞,1
廓,名詞,1
思う様,副詞,1
ドン,名詞,1
筋肉,名詞,1
叫び声,名詞,1
下等,名詞,1
遜色,名詞,1
根付,名詞,1
妄評,名詞,1
しょする,動詞,1
正視,名詞,1
宿す,動詞,1
ゆでる,動詞,1
なほ,名詞,1
廿,名詞,1
選択,名詞,1
大略,名詞,1
いざとい,形容詞,1
耳目,名詞,1
ひょうてい,名詞,1
聴講生,名詞,1
おうじる,動詞,1
眇,名詞,1
丈余,名詞,1
こねる,動詞,1
あしか,名詞,1
羨ましい,形容詞,1
すす,名詞,1
妥当,名詞,1
しだ,名詞,1
置手紙,名詞,1
等級,名詞,1
よしや,副詞,1
気象,名詞,1
発起人,名詞,1
飽く,動詞,1
智,名詞,1
徹底的,名詞,1
学殖,名詞,1
稽古,名詞,1
堀部,名詞,1
忍び込む,動詞,1
ナ,助詞,1
取り返し,名詞,1
段違い,名詞,1
降り出す,動詞,1
教化,名詞,1
くぼむ,動詞,1
せびる,動詞,1
親睦,名詞,1
麻布,名詞,1
留り,名詞,1
無関係,名詞,1
そこら,名詞,1
難行,名詞,1
突き破る,動詞,1
老眼鏡,名詞,1
どきょう,名詞,1
ばかす,動詞,1
はなす,動詞,1
薫陶,名詞,1
退歩,名詞,1
旧弊,名詞,1
ひご,名詞,1
樋,名詞,1
思い返す,動詞,1
兵士,名詞,1
五彩,名詞,1
切り捨てる,動詞,1
置き去り,名詞,1
たんでき,名詞,1
選り好み,名詞,1
余す,動詞,1
薄弱,名詞,1
雑談,名詞,1
あはれ,名詞,1
茣蓙,名詞,1
手本,名詞,1
纏まる,動詞,1
中頃,名詞,1
なまぬるい,形容詞,1
即答,名詞,1
鷺,名詞,1
瞬き,名詞,1
終わる,動詞,1
もろい,形容詞,1
釣り合う,動詞,1
まかす,動詞,1
当日,名詞,1
ついぞ,副詞,1
夜すがら,名詞,1
立入る,動詞,1
ひわい,名詞,1
ワン,名詞,1
溶ける,動詞,1
絶壁,名詞,1
手水,名詞,1
牢,名詞,1
厠,名詞,1
御寺,名詞,1
ごたえ,名詞,1
飲,名詞,1
金剛石,名詞,1
指示,名詞,1
少し,名詞,1
因る,動詞,1
退く,動詞,1
模範,名詞,1
隣合う,動詞,1
然るに,副詞,1
渋る,動詞,1
吊る,動詞,1
丸橋,名詞,1
無効,名詞,1
形骸,名詞,1
ゆか,名詞,1
困苦,名詞,1
どれほど,副詞,1
真夜中,名詞,1
風呂,名詞,1
生い立つ,動詞,1
西国,名詞,1
色づく,動詞,1
大人ぶる,動詞,1
ゲタ,名詞,1
階下,名詞,1
議会,名詞,1
珊瑚樹,名詞,1
はるばる,副詞,1
くすり,名詞,1
勘弁,名詞,1
か細い,形容詞,1
略記,名詞,1
ニャンと,副詞,1
月桂,名詞,1
治,名詞,1
シルリング,名詞,1
わく,動詞,1
薪,名詞,1
有志,名詞,1
のんびり,副詞,1
攻,名詞,1
遣り込める,動詞,1
ひねる,動詞,1
麺,名詞,1
ぞくぞく,名詞,1
かんし,名詞,1
見返る,動詞,1
呼応,名詞,1
肉刺,名詞,1
騒がせる,動詞,1
自称,名詞,1
新年,名詞,1
南方,名詞,1
よう,動詞,1
上巻,名詞,1
大通り,名詞,1
かこ,名詞,1
造り出す,動詞,1
行雲流水,名詞,1
てきぎ,副詞,1
先端,名詞,1
かんがみる,動詞,1
節婦,名詞,1
くすくす,副詞,1
産,名詞,1
じょする,動詞,1
稲田,名詞,1
いこむ,動詞,1
亮,名詞,1
蒼白,名詞,1
他界,名詞,1
土壌,名詞,1
おびる,動詞,1
実力,名詞,1
甲武線,名詞,1
あてはまる,動詞,1
食客,名詞,1
いらいら,名詞,1
ゆったり,副詞,1
野趣,名詞,1
推薦,名詞,1
実証,名詞,1
ちぢむ,動詞,1
なう,動詞,1
語り,名詞,1
抵抗,名詞,1
いくらか,副詞,1
南蛮,名詞,1
焼,接頭詞,1
冷える,動詞,1
三井,名詞,1
引下,名詞,1
エイト,名詞,1
偽る,動詞,1
靡く,動詞,1
受身,名詞,1
ぷんと,副詞,1
だます,動詞,1
肺炎,名詞,1
度胸,名詞,1
散らす,動詞,1
やり直す,動詞,1
伊豆,名詞,1
りょうしょう,名詞,1
勝ち,名詞,1
両立,名詞,1
刺繍,名詞,1
至極,名詞,1
苟も,副詞,1
賜わる,動詞,1
姐さん,名詞,1
貴君,名詞,1
操,名詞,1
貧,名詞,1
篤行,名詞,1
ぴき,名詞,1
略,名詞,1
旧主,名詞,1
いかばかり,副詞,1
雛祭,名詞,1
顛末,名詞,1
克己,名詞,1
大嫌い,名詞,1
中洲,名詞,1
師走,名詞,1
付添,名詞,1
山桜,名詞,1
所行,名詞,1
もぐ,動詞,1
漂う,動詞,1
設立,名詞,1
見入る,動詞,1
不案内,名詞,1
一場,名詞,1
向かい,名詞,1
たのしむ,動詞,1
進退,名詞,1
伏在,名詞,1
こごえる,動詞,1
引付け,名詞,1
早朝,名詞,1
切符,名詞,1
類する,動詞,1
四谷,名詞,1
戦う,動詞,1
純潔,名詞,1
てっき,名詞,1
手持,名詞,1
のぼせる,動詞,1
いいえ,感動詞,1
ひだり,名詞,1
太鼓,名詞,1
艫,名詞,1
無我夢中,名詞,1
暫時,名詞,1
不規則,名詞,1
割合,名詞,1
有り余る,動詞,1
巴里,名詞,1
ひょうたん,名詞,1
印する,動詞,1
きし,名詞,1
把持,名詞,1
身心,名詞,1
行き過ぎる,動詞,1
奇術,名詞,1
違約,名詞,1
ひっきょうするに,副詞,1
パン,名詞,1
甍,名詞,1
のす,動詞,1
柘榴,名詞,1
哀れ,名詞,1
何もかも,名詞,1
信者,名詞,1
演壇,名詞,1
紙幣,名詞,1
説破,名詞,1
急務,名詞,1
私儀,名詞,1
曰く,名詞,1
うつむく,動詞,1
前段,名詞,1
理非,名詞,1
珊瑚,名詞,1
悦楽,名詞,1
堪える,動詞,1
打ちとける,動詞,1
妻君,名詞,1
軽重,名詞,1
瓦斯灯,名詞,1
がめ,名詞,1
ざんげ,名詞,1
類型,名詞,1
篁,名詞,1
小田原提灯,名詞,1
ひょいひょい,副詞,1
防,名詞,1
連なる,動詞,1
山中,名詞,1
律す,動詞,1
紫檀,名詞,1
恥辱,名詞,1
聴診,名詞,1
東西,名詞,1
群がる,動詞,1
法螺,名詞,1
申し込む,動詞,1
くどい,形容詞,1
皎,名詞,1
うっかり,名詞,1
事故,名詞,1
柊,名詞,1
隊,名詞,1
一条,名詞,1
はさみ,名詞,1
理会,名詞,1
ながの,名詞,1
在院,名詞,1
言い方,名詞,1
ときの声,名詞,1
ピラミッド,名詞,1
あゆむ,動詞,1
日光,名詞,1
どじょう,名詞,1
眷属,名詞,1
字面,名詞,1
右左,名詞,1
筆力,名詞,1
全速力,名詞,1
鶏頭,名詞,1
国柄,名詞,1
免れる,動詞,1
画工,名詞,1
新派,名詞,1
みや,名詞,1
おとる,動詞,1
侵略,名詞,1
岩波,名詞,1
秋風,名詞,1
毒する,動詞,1
無形,名詞,1
堅固,名詞,1
殊勝,名詞,1
扉,名詞,1
さらす,動詞,1
とちる,動詞,1
不為,名詞,1
飄亭,名詞,1
寧ろ,副詞,1
臆,名詞,1
接吻,名詞,1
寛,名詞,1
つり,名詞,1
やっとこ,副詞,1
暴慢,名詞,1
薙ぐ,動詞,1
加茂川,名詞,1
ひっくり返る,動詞,1
古風,名詞,1
如是,名詞,1
のめる,動詞,1
いかほど,副詞,1
おのおの,名詞,1
極力,副詞,1
武器,名詞,1
比叡,名詞,1
悟り,名詞,1
狡,名詞,1
乞食,名詞,1
涼む,動詞,1
