token,pos,frequency
放課後,名詞,2
思い知る,動詞,2
歯切れ,名詞,2
べっとり,副詞,2
引き取る,動詞,2
東中野,名詞,2
やり直す,動詞,2
望遠鏡,名詞,2
似顔絵,名詞,2
勝ち,名詞,2
下げる,動詞,2
せく,動詞,2
おとなびる,動詞,2
ぴき,名詞,2
イギリス,名詞,2
煮込む,動詞,2
勘当,名詞,2
他所,名詞,2
ツキ,名詞,2
惑乱,名詞,2
ひだり,名詞,2
哭く,動詞,2
珊瑚,名詞,2
鶏卵,名詞,2
懸賞,名詞,2
感受性,名詞,2
浮かれる,動詞,2
申し込む,動詞,2
としとる,動詞,2
デッサン,名詞,2
技,名詞,2
常次郎,名詞,2
朝風,名詞,2
山師,名詞,2
一白,名詞,2
凝然,名詞,2
まじめくさる,動詞,2
一幕,名詞,2
ゆるやか,名詞,2
湯殿,名詞,2
武器,名詞,2
であう,動詞,2
取り柄,名詞,2
朝食,名詞,2
栗,名詞,2
装幀,名詞,2
見舞,名詞,2
獄,名詞,2
寄り道,名詞,2
一章,名詞,2
大きに,副詞,2
つきさす,動詞,2
農夫,名詞,2
杜,名詞,2
戸籍,名詞,2
付ける,動詞,2
こんち,名詞,2
ネム,名詞,2
人口,名詞,2
どんと,副詞,2
まろ,名詞,2
のます,動詞,2
質的,名詞,2
たみよ,名詞,2
戒律,名詞,2
黒衣,名詞,2
さんずい,名詞,2
ぬらぬら,副詞,2
亡くなる,動詞,2
話頭,名詞,2
長襦袢,名詞,2
竜巻,名詞,2
あふれる,動詞,2
ようよう,副詞,2
虱,名詞,2
えばる,動詞,2
口元,名詞,2
月影,名詞,2
ずるずる,副詞,2
申し分,名詞,2
っぷり,名詞,2
作戦,名詞,2
勤め先,名詞,2
意表,名詞,2
よごす,動詞,2
むしゃくしゃ,副詞,2
うすらぐ,動詞,2
落ち着く,動詞,2
言い渡す,動詞,2
やけに,副詞,2
天稟,名詞,2
孝雄,名詞,2
樅,名詞,2
せんべい,名詞,2
引きあげる,動詞,2
墓地,名詞,2
憫笑,名詞,2
照れくさい,形容詞,2
飢死,名詞,2
改める,動詞,2
抗弁,名詞,2
消毒,名詞,2
山梨,名詞,2
かこう,動詞,2
つたない,形容詞,2
有楽町,名詞,2
逃げ,名詞,2
いきる,動詞,2
隠岐,名詞,2
道頓堀,名詞,2
回避,名詞,2
二次会,名詞,2
うしなう,動詞,2
呈出,名詞,2
ふうし,名詞,2
いまにも,副詞,2
舞踏,名詞,2
むさくるしい,形容詞,2
不正直,名詞,2
視野,名詞,2
聞えよがし,名詞,2
昨晩,名詞,2
昼寝,名詞,2
対面,名詞,2
鳥類,名詞,2
愛想,名詞,2
常住,名詞,2
寝顔,名詞,2
指弾,名詞,2
奥義,名詞,2
なあに,名詞,2
こんぱい,名詞,2
気焔,名詞,2
お化け,名詞,2
白地,名詞,2
覚る,動詞,2
苦情,名詞,2
よがる,動詞,2
せっぱつまる,動詞,2
ガ,名詞,2
もくもく,副詞,2
代金,名詞,2
初陣,名詞,2
欲望,名詞,2
殺人,名詞,2
りき,名詞,2
御礼,名詞,2
刈,名詞,2
ぬく,動詞,2
繰返す,動詞,2
半日,名詞,2
尻尾,名詞,2
愛人,名詞,2
神代,名詞,2
はた,副詞,2
伊賀,名詞,2
胴着,名詞,2
嬉し泣き,名詞,2
消えうせる,動詞,2
昇,名詞,2
ちご,名詞,2
食らいつく,動詞,2
直角,名詞,2
しばらく,名詞,2
細め,名詞,2
頑強,名詞,2
麻裏,名詞,2
防空壕,名詞,2
つかの間,名詞,2
世俗,名詞,2
中谷,名詞,2
省,名詞,2
有望,名詞,2
誅する,動詞,2
沙,名詞,2
県庁,名詞,2
たわいない,形容詞,2
土俵,名詞,2
逆,接頭詞,2
面罵,名詞,2
陶酔,名詞,2
あおる,動詞,2
頂ける,動詞,2
よろう,動詞,2
葬,名詞,2
戦死,名詞,2
謡,名詞,2
乱す,動詞,2
旧式,名詞,2
暑気,名詞,2
ざる,名詞,2
立ち並ぶ,動詞,2
じじ,名詞,2
爽やか,名詞,2
せりふ,名詞,2
木の葉,名詞,2
霞,名詞,2
あっぱれ,名詞,2
日夜,名詞,2
瞼,名詞,2
体内,名詞,2
紅梅,名詞,2
手拭い,名詞,2
神学,名詞,2
空く,動詞,2
世話物,名詞,2
ワザ,名詞,2
本当は,接続詞,2
たびたび,副詞,2
こぎ,名詞,2
居眠り,名詞,2
草むら,名詞,2
なりすます,動詞,2
分配,名詞,2
まこと,名詞,2
まどろむ,動詞,2
入手,名詞,2
夜間,名詞,2
引っぱる,動詞,2
がらん,名詞,2
不承知,名詞,2
床柱,名詞,2
いつくしむ,動詞,2
おもう,動詞,2
身丈,名詞,2
察する,動詞,2
鄭重,名詞,2
やぼったい,形容詞,2
因幡,名詞,2
廃墟,名詞,2
集り,名詞,2
そくい,名詞,2
もろこし,名詞,2
やきもき,副詞,2
成果,名詞,2
たどり着く,動詞,2
職,名詞,2
がりがり,副詞,2
向い,名詞,2
一躍,副詞,2
やすみ,名詞,2
参謀,名詞,2
ごころ,名詞,2
寝込む,動詞,2
愛くるしい,形容詞,2
独特,名詞,2
楢,名詞,2
めんじる,動詞,2
ダダイズム,名詞,2
陥る,動詞,2
乳呑,名詞,2
算段,名詞,2
坐す,動詞,2
塗り,名詞,2
旅程,名詞,2
大物,名詞,2
大海,名詞,2
ざんき,名詞,2
軽,名詞,2
いきつく,動詞,2
町会,名詞,2
追って,接続詞,2
班長,名詞,2
義妹,名詞,2
あらだつ,動詞,2
回分,名詞,2
むしゃぶりつく,動詞,2
浩然,名詞,2
やける,動詞,2
日傘,名詞,2
猶,副詞,2
しきつめる,動詞,2
うぶ,名詞,2
忍従,名詞,2
大島,名詞,2
心もとない,形容詞,2
雅,名詞,2
偉人,名詞,2
佳,名詞,2
えつ,名詞,2
雛,名詞,2
飛び散る,動詞,2
大名,名詞,2
きょうか,名詞,2
仕組み,名詞,2
同僚,名詞,2
せせる,動詞,2
無難,名詞,2
十指,名詞,2
皮肉,名詞,2
繽紛,名詞,2
出没,名詞,2
菊水,名詞,2
竜神,名詞,2
前頭,名詞,2
公爵,名詞,2
引きかえす,動詞,2
つまぐる,動詞,2
きょごう,名詞,2
前置き,名詞,2
岩月,名詞,2
獲る,動詞,2
薫り,名詞,2
重慶,名詞,2
信,名詞,2
隠居,名詞,2
藤村,名詞,2
見のがす,動詞,2
木枯し,名詞,2
代える,動詞,2
気力,名詞,2
口もと,名詞,2
だいぶ,副詞,2
上空,名詞,2
実利,名詞,2
没頭,名詞,2
はばたく,動詞,2
ほてる,動詞,2
検査,名詞,2
御寝,名詞,2
ねぼける,動詞,2
失策,名詞,2
ゆるむ,動詞,2
相模,名詞,2
境遇,名詞,2
はいかい,名詞,2
主任,名詞,2
内儀,名詞,2
鼻眼鏡,名詞,2
対決,名詞,2
ルンペン,名詞,2
飲ます,動詞,2
はんすう,名詞,2
とむらう,動詞,2
植木鉢,名詞,2
鳶,名詞,2
太,名詞,2
こずえ,名詞,2
見栄,名詞,2
おそれいる,動詞,2
俗世,名詞,2
まごう,動詞,2
謝する,動詞,2
沸く,動詞,2
姥捨山,名詞,2
ごぶさた,名詞,2
大型,名詞,2
発射,名詞,2
あやめ,名詞,2
すれちがう,動詞,2
近づける,動詞,2
あいき,名詞,2
海水浴,名詞,2
ロマン,名詞,2
病む,動詞,2
前歯,名詞,2
持味,名詞,2
重宝,名詞,2
打ち込む,動詞,2
滝谷,名詞,2
待ち兼ねる,動詞,2
はこぶ,動詞,2
そこら,副詞,2
落飾,名詞,2
人文書院,名詞,2
切り抜ける,動詞,2
軽はずみ,名詞,2
瞥見,名詞,2
晴らす,動詞,2
出費,名詞,2
のぞき込む,動詞,2
藹,名詞,2
浅草,名詞,2
痰,名詞,2
任じる,動詞,2
おっちょこちょい,名詞,2
原始,名詞,2
憤然,名詞,2
晴れやか,名詞,2
不出来,名詞,2
一瞥,名詞,2
歯車,名詞,2
大儀,名詞,2
おぼす,動詞,2
行きがかり,名詞,2
けたたましい,形容詞,2
屋根裏,名詞,2
諦める,動詞,2
哩,名詞,2
垂幕,名詞,2
よみ,名詞,2
対角線,名詞,2
さんじる,動詞,2
洋食,名詞,2
侘しい,形容詞,2
有益,名詞,2
欄干,名詞,2
鑑賞,名詞,2
削除,名詞,2
おして,副詞,2
審議,名詞,2
慶祝,名詞,2
ねっから,副詞,2
朗朗,名詞,2
追及,名詞,2
住い,名詞,2
てかてか,副詞,2
四国,名詞,2
さてつ,名詞,2
逆行,名詞,2
姥,名詞,2
怪しむ,動詞,2
元年,名詞,2
惜別,名詞,2
邪,名詞,2
相当,副詞,2
長尾,名詞,2
酔い心地,名詞,2
手酌,名詞,2
計,接頭詞,2
おこる,動詞,2
エピキュリアン,名詞,2
ふんぱつ,名詞,2
はみ出る,動詞,2
とんぼ,名詞,2
腹いせ,名詞,2
浮き浮き,副詞,2
水際立つ,動詞,2
氾濫,名詞,2
筆法,名詞,2
心当り,名詞,2
巣くう,動詞,2
お気づき,名詞,2
農家,名詞,2
保証,名詞,2
くめる,動詞,2
余人,名詞,2
駄馬,名詞,2
悪意,名詞,2
一足,名詞,2
同室,名詞,2
いだく,動詞,2
徒,名詞,2
ろれつ,名詞,2
臣,名詞,2
荒事,名詞,2
こける,動詞,2
おしつける,動詞,2
指折り,名詞,2
怒声,名詞,2
版画,名詞,2
やらい,名詞,2
初め,名詞,2
領域,名詞,2
言い放つ,動詞,2
逍遥,名詞,2
撰,名詞,2
ほころびる,動詞,2
どうどう,副詞,2
それなのに,接続詞,2
外聞,名詞,2
登竜門,名詞,2
ぽとりと,副詞,2
しらむ,動詞,2
むせぶ,動詞,2
相場,名詞,2
憂,名詞,2
書店,名詞,2
くらす,動詞,2
素足,名詞,2
一命,名詞,2
北京,名詞,2
忍苦,名詞,2
どっしり,副詞,2
眞野,名詞,2
くるしむ,動詞,2
大股,名詞,2
きこえる,動詞,2
根拠,名詞,2
無論,副詞,2
なやむ,動詞,2
贈物,名詞,2
吸殻,名詞,2
中里,名詞,2
間借,名詞,2
媚態,名詞,2
九州,名詞,2
島田,名詞,2
有島,名詞,2
低劣,名詞,2
さばき,名詞,2
手綱,名詞,2
論外,名詞,2
直覚,名詞,2
かいよう,名詞,2
四畳半,名詞,2
踏み込む,動詞,2
久しい,形容詞,2
みする,動詞,2
おさらば,名詞,2
農村,名詞,2
籍,名詞,2
秋江,名詞,2
茂,名詞,2
一任,名詞,2
どしゃ降り,名詞,2
百花,名詞,2
森閑,名詞,2
小館,名詞,2
しいんと,副詞,2
すさまじさ,名詞,2
失態,名詞,2
鰯,名詞,2
放置,名詞,2
象棋,名詞,2
もうろう,名詞,2
一体,名詞,2
口論,名詞,2
旗色,名詞,2
医,名詞,2
風習,名詞,2
金曜日,名詞,2
パラパラ,副詞,2
キリ,名詞,2
寝不足,名詞,2
一礼,名詞,2
できあがる,動詞,2
ぱったり,副詞,2
母さん,名詞,2
愚劣,名詞,2
もす,動詞,2
夜道,名詞,2
消極,名詞,2
野卑,名詞,2
アイリス,名詞,2
試案,名詞,2
等分,名詞,2
応対,名詞,2
ようし,感動詞,2
従順,名詞,2
らっか,名詞,2
蜜蜂,名詞,2
虚勢,名詞,2
汗水,名詞,2
冊子,名詞,2
幽谷,名詞,2
巻き込む,動詞,2
ヘビ,名詞,2
中途,名詞,2
かきあげる,動詞,2
刷り込む,動詞,2
深山,名詞,2
又は,接続詞,2
叶,名詞,2
蓄音器,名詞,2
訊ねる,動詞,2
ふじ,名詞,2
傲然,名詞,2
飼養,名詞,2
団扇,名詞,2
長崎,名詞,2
厳酷,名詞,2
どしどし,副詞,2
御座る,動詞,2
息の根,名詞,2
市電,名詞,2
寝台,名詞,2
曇る,動詞,2
すずめ,名詞,2
分け合う,動詞,2
裸身,名詞,2
夜店,名詞,2
付,名詞,2
ハタハタ,名詞,2
野良犬,名詞,2
すがりつく,動詞,2
団子,名詞,2
ふさぐ,動詞,2
桃源,名詞,2
夕まぐれ,名詞,2
あとあと,名詞,2
えい,名詞,2
大時代,名詞,2
うだる,動詞,2
尺度,名詞,2
漠然と,副詞,2
詰将棋,名詞,2
勝一郎,名詞,2
定着,名詞,2
騒音,名詞,2
間近い,形容詞,2
かめ,名詞,2
佳作,名詞,2
人品,名詞,2
数行,名詞,2
のたうつ,動詞,2
一群,名詞,2
定夫,名詞,2
写,名詞,2
あじさい,名詞,2
憂う,動詞,2
行方,名詞,2
すっぱい,形容詞,2
かさ,名詞,2
止る,動詞,2
忠臣,名詞,2
烈日,名詞,2
推す,動詞,2
黙示,名詞,2
簡易,名詞,2
どんぐり,名詞,2
瀬,名詞,2
いい加減,副詞,2
車掌,名詞,2
うんと,副詞,2
天意,名詞,2
経済,名詞,2
後年,名詞,2
てんし,名詞,2
軍事,名詞,2
応酬,名詞,2
惇,名詞,2
むかえる,動詞,2
弱き,名詞,2
むや,名詞,2
制す,動詞,2
骨董,名詞,2
齋藤,名詞,2
ランプ,名詞,2
たまに,副詞,2
大病,名詞,2
切りかえる,動詞,2
冷雨,名詞,2
五色,名詞,2
仙術,名詞,2
っ放し,名詞,2
華月,名詞,2
悲憤,名詞,2
しんみり,副詞,2
ぐっすり,副詞,2
鬼面,名詞,2
傷口,名詞,2
藺,名詞,2
おす,感動詞,2
原野,名詞,2
ゑつ,名詞,2
岸辺,名詞,2
伝わる,動詞,2
しげる,動詞,2
在籍,名詞,2
前書,名詞,2
矮小,名詞,2
意慾,名詞,2
カチカチ山,名詞,2
刊本,名詞,2
富栄,名詞,2
妨げる,動詞,2
隠し,名詞,2
なぶる,動詞,2
行く手,名詞,2
めちゃくちゃ,名詞,2
むすこ,名詞,2
ネクタイピン,名詞,2
厭きる,動詞,2
交響楽,名詞,2
影法師,名詞,2
道筋,名詞,2
秋冷,名詞,2
想起,名詞,2
おろそか,名詞,2
才子,名詞,2
うっぷん,名詞,2
騎兵,名詞,2
おける,動詞,2
こうした,連体詞,2
向上心,名詞,2
織る,動詞,2
お変り,名詞,2
もと,接頭詞,2
押しつけがましい,形容詞,2
ほのぼの,副詞,2
衝突,名詞,2
噴飯,名詞,2
民選,名詞,2
洋,名詞,2
薄らぐ,動詞,2
恐らく,副詞,2
微塵,名詞,2
道楽者,名詞,2
くゆらす,動詞,2
団長,名詞,2
芥子粒,名詞,2
ひたむき,名詞,2
いちじるしい,形容詞,2
すたれる,動詞,2
急報,名詞,2
嘲罵,名詞,2
仕上げる,動詞,2
保養,名詞,2
ショパン,名詞,2
書棚,名詞,2
いとこ,名詞,2
畦道,名詞,2
上気,名詞,2
砂子,名詞,2
僧都,名詞,2
はねかえる,動詞,2
鬱屈,名詞,2
悲しむ,動詞,2
りか,名詞,2
体裁,名詞,2
相応,名詞,2
我が家,名詞,2
前日,名詞,2
まんじゅう,名詞,2
ねんねこ,名詞,2
応援,名詞,2
物凄い,形容詞,2
押しつぶす,動詞,2
赤らめる,動詞,2
いそいそ,副詞,2
売りつける,動詞,2
手渡し,名詞,2
あおさ,名詞,2
雨宿り,名詞,2
しゃあしゃあ,副詞,2
たら,名詞,2
すべる,動詞,2
しとめる,動詞,2
たおす,動詞,2
算術,名詞,2
覚醒,名詞,2
右京,名詞,2
あてつける,動詞,2
無風,名詞,2
いくじ,名詞,2
少量,名詞,2
むせる,動詞,2
毛皮,名詞,2
秀吉,名詞,2
では,接続詞,2
上顎,名詞,2
やせこける,動詞,2
潤む,動詞,2
賊,名詞,2
引き,接頭詞,2
いざこざ,名詞,2
てらう,動詞,2
馬耳東風,名詞,2
積極,名詞,2
そうめい,名詞,2
につき,助詞,2
山盛り,名詞,2
根気,名詞,2
危く,名詞,2
まっしろ,名詞,2
ほっと,名詞,2
議,名詞,2
譚,名詞,2
王位,名詞,2
忙中,名詞,2
江上,名詞,2
過敏,名詞,2
ごま,名詞,2
とんそう,名詞,2
ないしょ,名詞,2
かぐら,名詞,2
贈呈,名詞,2
老母,名詞,2
嘆声,名詞,2
取り出し,名詞,2
くぐり抜ける,動詞,2
手先,名詞,2
満載,名詞,2
気乗り,名詞,2
多留,名詞,2
むき出し,名詞,2
ただす,動詞,2
一覧,名詞,2
遠大,名詞,2
宿帳,名詞,2
拒む,動詞,2
秦,名詞,2
房州,名詞,2
顧慮,名詞,2
神話,名詞,2
筋合,名詞,2
要素,名詞,2
いいかねる,動詞,2
踵,名詞,2
きく,名詞,2
間に合せ,名詞,2
甕,名詞,2
ワクワク,副詞,2
ばくろん,名詞,2
錆,名詞,2
男狂い,名詞,2
律,名詞,2
立ちのぼる,動詞,2
空ける,動詞,2
高価,名詞,2
放心,名詞,2
ねえや,名詞,2
大震災,名詞,2
解せる,動詞,2
勢力,名詞,2
見捨てる,動詞,2
口汚い,形容詞,2
そしたら,接続詞,2
たまさか,副詞,2
酒場,名詞,2
広島,名詞,2
焼印,名詞,2
充分,副詞,2
囁き,名詞,2
雑草,名詞,2
存命,名詞,2
やくす,動詞,2
激,名詞,2
立ちふさがる,動詞,2
壮観,名詞,2
正体,名詞,2
こびりつく,動詞,2
顔面,名詞,2
おおい,形容詞,2
とげる,動詞,2
おおう,動詞,2
ずいと,副詞,2
反駁,名詞,2
やれやれ,感動詞,2
こんにゃく,名詞,2
ロシア,名詞,2
どす黒い,形容詞,2
作りごと,名詞,2
除く,動詞,2
不埒,名詞,2
考え込む,動詞,2
本紙,名詞,2
招魂,名詞,2
くばる,動詞,2
架ける,動詞,2
見なす,動詞,2
徴兵,名詞,2
浜野,名詞,2
収,名詞,2
きもの,名詞,2
駄文,名詞,2
頂,名詞,2
へそ,名詞,2
クルミ,名詞,2
引き合せる,動詞,2
あやす,動詞,2
便宜,名詞,2
歴然と,副詞,2
遮る,動詞,2
両足,名詞,2
よりかかる,動詞,2
勲,名詞,2
へび,名詞,2
加入,名詞,2
逃げ込む,動詞,2
ランニング,名詞,2
日時,名詞,2
もろもろ,名詞,2
がき,名詞,2
スポットライト,名詞,2
羊羹色,名詞,2
頬張る,動詞,2
正午,名詞,2
清らか,名詞,2
癇癪,名詞,2
なんて,副詞,2
浴客,名詞,2
ラシャ,名詞,2
栄,名詞,2
荒城の月,名詞,2
こぞう,名詞,2
蔑視,名詞,2
なんぼ,副詞,2
尻餅,名詞,2
引き締める,動詞,2
やってくる,動詞,2
打撲傷,名詞,2
カラン,名詞,2
音楽家,名詞,2
あざける,動詞,2
浅黒い,形容詞,2
どきんと,副詞,2
かかと,名詞,2
庭師,名詞,2
迂る,動詞,2
養,名詞,2
称,名詞,2
振り切る,動詞,2
憲,名詞,2
好人物,名詞,2
里見,名詞,2
盛観,名詞,2
神主,名詞,2
むしむし,副詞,2
悲願,名詞,2
とおい,形容詞,2
めいもく,名詞,2
美知子,名詞,2
産む,動詞,2
噴出,名詞,2
いぶかしい,形容詞,2
悪戯,名詞,2
笠置,名詞,2
はからずも,副詞,2
ぎす,動詞,2
ひきかえす,動詞,2
真正面,名詞,2
曲解,名詞,2
祖,名詞,2
四郎,名詞,2
同時,名詞,2
支える,動詞,2
蓮葉,名詞,2
鼻翼,名詞,2
バスケット,名詞,2
御岳,名詞,2
しっけい,名詞,2
艱難,名詞,2
探る,動詞,2
むね,名詞,2
清書,名詞,2
かこむ,動詞,2
投げやり,名詞,2
ふっとぶ,動詞,2
傾倒,名詞,2
欄間,名詞,2
むつまじい,形容詞,2
友右衛門,名詞,2
旧知,名詞,2
字体,名詞,2
道心,名詞,2
身震い,名詞,2
ほどこす,動詞,2
不動,名詞,2
悩ます,動詞,2
スグ,副詞,2
山海,名詞,2
一味,名詞,2
効きめ,名詞,2
美容,名詞,2
学識,名詞,2
馬面,名詞,2
自適,名詞,2
帝国ホテル,名詞,2
識別,名詞,2
満,名詞,2
はきだめ,名詞,2
塑像,名詞,2
蒼穹,名詞,2
露店,名詞,2
おもる,動詞,2
恐らくは,副詞,2
提灯持ち,名詞,2
伝記,名詞,2
襲いかかる,動詞,2
後世,名詞,2
称える,動詞,2
茶漬,名詞,2
薬屋,名詞,2
仁王立ち,名詞,2
呉清源,名詞,2
うずら,名詞,2
断つ,動詞,2
隠者,名詞,2
横着,名詞,2
造り,名詞,2
童子,名詞,2
埃,名詞,2
一週,名詞,2
海豹,名詞,2
ひしょう,名詞,2
切ない,形容詞,2
つま,名詞,2
御機嫌,名詞,2
おんなじ,連体詞,2
末永い,形容詞,2
冷笑,名詞,2
ぽんぽん,副詞,2
どさくさ,名詞,2
被る,動詞,2
所載,名詞,2
万朶,名詞,2
有り得る,動詞,2
蛸,名詞,2
吾が,連体詞,2
不手際,名詞,2
法要,名詞,2
聞きほれる,動詞,2
日曜,名詞,2
後生,名詞,2
金沢,名詞,2
石井,名詞,2
不正,名詞,2
分ける,動詞,2
県知事,名詞,2
声色,名詞,2
札びら,名詞,2
魯鈍,名詞,2
生かす,動詞,2
拝聴,名詞,2
一糸,名詞,2
銘打つ,動詞,2
狂,名詞,2
白梅,名詞,2
兼,名詞,2
掴める,動詞,2
天然,名詞,2
騒がしい,形容詞,2
ふるう,動詞,2
一員,名詞,2
不細工,名詞,2
つめ,名詞,2
純,名詞,2
さいき,名詞,2
向こう,名詞,2
独創,名詞,2
おかえり,感動詞,2
右足,名詞,2
春部,名詞,2
助勢,名詞,2
唯物,名詞,2
とげ,名詞,2
陽春,名詞,2
うてる,動詞,2
謎,名詞,2
とそ,名詞,2
謙,名詞,2
真昼,名詞,2
畏い,形容詞,2
腰掛け,名詞,2
中止,名詞,2
ちちと,副詞,2
とら,名詞,2
尊重,名詞,2
野兎,名詞,2
期する,動詞,2
しめて,副詞,2
うすうす,副詞,2
義経,名詞,2
けいがん,名詞,2
入,名詞,2
つかつか,副詞,2
項目,名詞,2
数刻,名詞,2
きしる,動詞,2
骨格,名詞,2
語尾,名詞,2
贔屓,名詞,2
散文,名詞,2
持ちかける,動詞,2
出血,名詞,2
あれる,動詞,2
けなす,動詞,2
添える,動詞,2
構造,名詞,2
よだつ,動詞,2
脱ぎ捨てる,動詞,2
囀る,動詞,2
裏切り,名詞,2
もくろむ,動詞,2
はぶ,名詞,2
さっち,名詞,2
さつき,名詞,2
キン,名詞,2
のり,名詞,2
かする,動詞,2
泥まみれ,名詞,2
宿酔,名詞,2
取りはずす,動詞,2
差し伸べる,動詞,2
失ふ,動詞,2
日暮,名詞,2
毒殺,名詞,2
水仕事,名詞,2
こころよい,形容詞,2
大向う,名詞,2
到達,名詞,2
めいそう,名詞,2
貫禄,名詞,2
女子,名詞,2
芋,名詞,2
へす,動詞,2
するりと,副詞,2
割り込む,動詞,2
ふうふう,副詞,2
余りに,副詞,2
ほうぼう,名詞,2
ふえん,名詞,2
英治,名詞,2
ゴム,名詞,2
ろくする,動詞,2
ぶさた,名詞,2
教科書,名詞,2
許し,名詞,2
悶絶,名詞,2
酸漿,名詞,2
共通,名詞,2
追い越す,動詞,2
寝間,名詞,2
ばね,名詞,2
飄然,名詞,2
班,名詞,2
旗本,名詞,2
忽ち,副詞,2
鰭,名詞,2
やぶく,動詞,2
小串,名詞,2
がたぴし,副詞,2
混む,動詞,2
乗り越える,動詞,2
近郊,名詞,2
物象,名詞,2
じりじり,副詞,2
独身,名詞,2
金太郎,名詞,2
縫物,名詞,2
妄想,名詞,2
はつらつ,副詞,2
逆説,名詞,2
ぷりぷり,副詞,2
呻吟,名詞,2
憂ふ,動詞,2
自問自答,名詞,2
長久,名詞,2
茶柱,名詞,2
おろおろ,副詞,2
シイ,名詞,2
御苦労,名詞,2
出奔,名詞,2
増産,名詞,2
煮込み,名詞,2
霊魂,名詞,2
ごろごろ,名詞,2
髪結,名詞,2
描ける,動詞,2
マン,名詞,2
行き着ける,動詞,2
がばと,副詞,2
いえ,接続詞,2
容態,名詞,2
老婆心,名詞,2
筑摩書房,名詞,2
鷹揚,名詞,2
へるる,動詞,2
すすめ,名詞,2
我が身,名詞,2
敗軍,名詞,2
綺,名詞,2
とがめる,動詞,2
台詞,名詞,2
破門,名詞,2
病棟,名詞,2
廉太郎,名詞,2
敷衍,名詞,2
とてつもない,形容詞,2
短,名詞,2
したり顔,名詞,2
言い残す,動詞,2
煽る,動詞,2
正門,名詞,2
むくれる,動詞,2
三界,名詞,2
就任,名詞,2
祭る,動詞,2
喜,名詞,2
洗,名詞,2
新一郎,名詞,2
こわがる,動詞,2
往年,名詞,2
大佐,名詞,2
かんじょう,名詞,2
金襴,名詞,2
把握,名詞,2
半紙,名詞,2
牛肉,名詞,2
与太者,名詞,2
穏当,名詞,2
泊,名詞,2
解説,名詞,2
拝賀,名詞,2
判官,名詞,2
微風,名詞,2
岳,名詞,2
きづく,動詞,2
すごすご,副詞,2
こんぐらかる,動詞,2
おしこむ,動詞,2
前庭,名詞,2
継,名詞,2
蓄膿症,名詞,2
真相,名詞,2
論語,名詞,2
あっけ,名詞,2
もって,副詞,2
カナリヤ,名詞,2
馬鹿げる,動詞,2
食べもの,名詞,2
けとばす,動詞,2
ほうり込む,動詞,2
ともだち,名詞,2
よしみ,名詞,2
勝る,動詞,2
さする,動詞,2
腰掛ける,動詞,2
燕尾服,名詞,2
はける,動詞,2
天命,名詞,2
至極,副詞,2
曾祖母,名詞,2
赴任,名詞,2
墓標,名詞,2
所存,名詞,2
有す,動詞,2
サンボリスム,名詞,2
ちよい,名詞,2
うんぬん,名詞,2
じゃ,助動詞,2
事変,名詞,2
右翼,名詞,2
墓場,名詞,2
くらう,動詞,2
遥,名詞,2
じろじろ,副詞,2
張り切る,動詞,2
まもり,名詞,2
奪,接頭詞,2
色めく,動詞,2
素面,名詞,2
助け,名詞,2
山陰,名詞,2
連,名詞,2
南京錠,名詞,2
投入,名詞,2
果物,名詞,2
仕掛ける,動詞,2
アダム,名詞,2
集中,名詞,2
しるこ,名詞,2
いかん,名詞,2
高梨,名詞,2
圧殺,名詞,2
娯楽,名詞,2
肥る,動詞,2
調べ,名詞,2
山茶花,名詞,2
いどむ,動詞,2
薙,名詞,2
寄宿,名詞,2
放言,名詞,2
スタイル,名詞,2
かたづける,動詞,2
内福,名詞,2
誤る,動詞,2
一大事,名詞,2
腰蓑,名詞,2
宇治川,名詞,2
雑貨,名詞,2
下り,接頭詞,2
指導,名詞,2
転じる,動詞,2
田舎道,名詞,2
日誌,名詞,2
此の間,名詞,2
精神病,名詞,2
心得,名詞,2
追いつく,動詞,2
しあい,名詞,2
期す,動詞,2
街頭,名詞,2
ついで,副詞,2
活写,名詞,2
品切れ,名詞,2
意向,名詞,2
魅,名詞,2
くもん,名詞,2
二男,名詞,2
離叛,名詞,2
駄,名詞,2
傍観,名詞,2
慰問,名詞,2
マイナス,名詞,2
かんな,名詞,2
眼科,名詞,2
幾多,名詞,2
長蛇,名詞,2
下諏訪,名詞,2
だんらん,名詞,2
八丁,名詞,2
怪人,名詞,2
すくむ,動詞,2
リアリティ,名詞,2
しかと,副詞,2
勤め口,名詞,2
商店,名詞,2
皇帝,名詞,2
初夢,名詞,2
名高い,形容詞,2
かれん,名詞,2
ぼうぜんと,副詞,2
そういった,連体詞,2
いわし,名詞,2
しっくり,副詞,2
夜学,名詞,2
のく,動詞,2
もぐもぐ,副詞,2
眼球,名詞,2
譲る,動詞,2
酔いつぶれる,動詞,2
茶道,名詞,2
手足,名詞,2
大抵,名詞,2
確言,名詞,2
過剰,名詞,2
満面,名詞,2
弁護,名詞,2
建国,名詞,2
薄暮,名詞,2
味噌,名詞,2
抱き込む,動詞,2
荒,名詞,2
嫌う,動詞,2
室内,名詞,2
けども,助詞,2
松江,名詞,2
本文,名詞,2
家中,名詞,2
じたい,名詞,2
貫く,動詞,2
遠のく,動詞,2
すまう,動詞,2
至当,名詞,2
会う,動詞,2
幻影,名詞,2
片仮名,名詞,2
黒っぽい,形容詞,2
例へば,接続詞,2
夢にも,副詞,2
慎重,名詞,2
