token,pos,frequency
お釈迦さま,名詞,2
永井,名詞,2
焦茶,名詞,2
デカルト,名詞,2
身の毛,名詞,2
黒装束,名詞,2
餞,名詞,2
たもつ,動詞,2
降り出す,動詞,2
はたと,副詞,2
無関係,名詞,2
さかい,助詞,2
発火,名詞,2
薄弱,名詞,2
異人,名詞,2
知らん顔,名詞,2
まかす,動詞,2
きよめる,動詞,2
長沼,名詞,2
売り払う,動詞,2
なつみかん,名詞,2
渋る,動詞,2
火事場,名詞,2
湧き出る,動詞,2
困苦,名詞,2
ばらっと,副詞,2
珊瑚樹,名詞,2
当て,副詞,2
精米,名詞,2
最上級,名詞,2
呼応,名詞,2
針葉樹,名詞,2
溜り,名詞,2
吹きだす,動詞,2
実力,名詞,2
含水炭素,名詞,2
海産物,名詞,2
思いやる,動詞,2
せんぱく,名詞,2
番茶,名詞,2
こなごな,名詞,2
合格,名詞,2
きよい,形容詞,2
靖雄,名詞,2
待機,名詞,2
一場,名詞,2
ぐらつく,動詞,2
縁遠い,形容詞,2
せいちょう,名詞,2
宮殿,名詞,2
純潔,名詞,2
併せる,動詞,2
コウ,名詞,2
倍加,名詞,2
甍,名詞,2
細民,名詞,2
飼料,名詞,2
決戦,名詞,2
すみきる,動詞,2
尨,名詞,2
賭博,名詞,2
こうして,副詞,2
字面,名詞,2
空転,名詞,2
主催,名詞,2
ドラマチック,名詞,2
加茂川,名詞,2
ふがいない,形容詞,2
蛤,名詞,2
責苦,名詞,2
資,名詞,2
暗やみ,名詞,2
高木,名詞,2
暖炉,名詞,2
俊才,名詞,2
艶聞,名詞,2
もめる,動詞,2
流し,名詞,2
学院,名詞,2
学友,名詞,2
おはよう,感動詞,2
古臭い,形容詞,2
枝豆,名詞,2
お母さま,名詞,2
ようせつ,名詞,2
調節,名詞,2
香り,名詞,2
なだれ込む,動詞,2
神魂,名詞,2
舞い狂う,動詞,2
モザイク,名詞,2
無辺,名詞,2
雄篇,名詞,2
いたたまらない,形容詞,2
レオ,名詞,2
リン,名詞,2
殺到,名詞,2
渠,名詞,2
きりっと,副詞,2
やいなや,助詞,2
風致,名詞,2
所望,名詞,2
薄っぺら,名詞,2
然して,副詞,2
語句,名詞,2
プラス,名詞,2
押込める,動詞,2
横臥,名詞,2
米子,名詞,2
鴨,名詞,2
ちょうふく,名詞,2
弁じる,動詞,2
麗人,名詞,2
皮剥,名詞,2
辞表,名詞,2
冥府,名詞,2
はみ,名詞,2
ついやす,動詞,2
転ずる,動詞,2
触覚,名詞,2
実る,動詞,2
お手数,名詞,2
けなげ,名詞,2
屋号,名詞,2
使い走り,名詞,2
桃山,名詞,2
排斥,名詞,2
出逢う,動詞,2
轅,名詞,2
兵役,名詞,2
筆致,名詞,2
旅路,名詞,2
学級,名詞,2
超然と,副詞,2
じれったい,形容詞,2
みつぐ,動詞,2
大森,名詞,2
いぶる,動詞,2
縦隊,名詞,2
宗派,名詞,2
端正,名詞,2
万丈,名詞,2
邪道,名詞,2
気まま,名詞,2
落丁,名詞,2
待ち受ける,動詞,2
なくなす,動詞,2
事項,名詞,2
未來,名詞,2
切り込む,動詞,2
売出し,名詞,2
丸焼け,名詞,2
軽侮,名詞,2
内密,名詞,2
こめかみ,名詞,2
徒労,名詞,2
ふつう,副詞,2
つるりと,副詞,2
誤字,名詞,2
はなやか,名詞,2
思いつき,名詞,2
水道,名詞,2
隊長,名詞,2
預り,名詞,2
元禄,名詞,2
送り,名詞,2
治療,名詞,2
むきだす,動詞,2
託す,動詞,2
パスカル,名詞,2
思わせぶり,名詞,2
マイ,名詞,2
騙る,動詞,2
諸点,名詞,2
鮑,名詞,2
除夜,名詞,2
托す,動詞,2
勇み肌,名詞,2
鬘,名詞,2
列席,名詞,2
みと,名詞,2
えびの,名詞,2
しんみり,名詞,2
アッ,感動詞,2
よろい,名詞,2
長生,名詞,2
組み立てる,動詞,2
俊敏,名詞,2
冷やか,名詞,2
禁止,名詞,2
バタ,名詞,2
巨匠,名詞,2
魅する,動詞,2
藁沓,名詞,2
置換,名詞,2
冷す,動詞,2
居直る,動詞,2
浮動,名詞,2
不治,名詞,2
さかえ,名詞,2
そっぽ,名詞,2
食意地,名詞,2
千鳥,名詞,2
生菓子,名詞,2
呼びつける,動詞,2
アフリカ,名詞,2
かさなる,動詞,2
全面,名詞,2
空中,名詞,2
ひくめる,動詞,2
つもる,動詞,2
ポンペイ,名詞,2
先客,名詞,2
乳酸菌,名詞,2
代用,名詞,2
熱中,名詞,2
ざわめき,名詞,2
十字街,名詞,2
初舞台,名詞,2
いぶき,名詞,2
しかつめらしい,形容詞,2
食道楽,名詞,2
血まなこ,名詞,2
総掛り,名詞,2
しらす,動詞,2
粉砕,名詞,2
ちい,名詞,2
萬歳,名詞,2
地形,名詞,2
休養,名詞,2
白狐,名詞,2
くどくど,副詞,2
継ぐ,動詞,2
ジグザグ,名詞,2
結城,名詞,2
オリジナル,名詞,2
繭,名詞,2
海峡,名詞,2
引きずり出す,動詞,2
あたいする,動詞,2
浜口,名詞,2
思い悩む,動詞,2
てなし,名詞,2
跳躍,名詞,2
さざめく,動詞,2
まきつける,動詞,2
海辺,名詞,2
くたばる,動詞,2
奥深い,形容詞,2
脱稿,名詞,2
紫苑,名詞,2
エネルギ,名詞,2
曝す,動詞,2
当地,名詞,2
さわ,名詞,2
下毛,名詞,2
手がかり,名詞,2
卸,名詞,2
上中,名詞,2
人真似,名詞,2
カブ,名詞,2
欠かす,動詞,2
世間体,名詞,2
教頭,名詞,2
独占,名詞,2
すさ,名詞,2
無謀,名詞,2
おっくう,名詞,2
またがる,動詞,2
ぶら下げる,動詞,2
つまされる,動詞,2
分際,名詞,2
みつ,動詞,2
のみこむ,動詞,2
辟易,名詞,2
てんてこ舞い,名詞,2
化け物,名詞,2
初日出,名詞,2
蓄える,動詞,2
前人,名詞,2
稲妻,名詞,2
しぶる,動詞,2
積雲,名詞,2
はじく,動詞,2
子分,名詞,2
一転,名詞,2
渡り鳥,名詞,2
幸田,名詞,2
気掛り,名詞,2
擡頭,名詞,2
曲線,名詞,2
ハトロン紙,名詞,2
縮刷,名詞,2
勝てる,動詞,2
荒涼たる,連体詞,2
賢者,名詞,2
歎息,名詞,2
手塩,名詞,2
敬礼,名詞,2
須木,名詞,2
どんと,名詞,2
時人,名詞,2
漆黒,名詞,2
つたえる,動詞,2
情態,名詞,2
掛蒲団,名詞,2
倒錯,名詞,2
返答,名詞,2
裕,名詞,2
なみなみと,副詞,2
分類,名詞,2
仕官,名詞,2
照明,名詞,2
歯ぎしり,名詞,2
うるささ,名詞,2
考えごと,名詞,2
ぼうばく,名詞,2
本道,名詞,2
奏す,動詞,2
駅伝,名詞,2
見守る,動詞,2
書き直す,動詞,2
ねそべる,動詞,2
きえ,名詞,2
喜ばしい,形容詞,2
手繰る,動詞,2
すずい,名詞,2
撰ぶ,動詞,2
きょき,名詞,2
因子,名詞,2
毫も,副詞,2
ショック,名詞,2
窃盗,名詞,2
ワンタン,名詞,2
些細,名詞,2
掛り,名詞,2
見覚え,名詞,2
かづ,名詞,2
しろじろと,副詞,2
好物,名詞,2
不言,名詞,2
自制,名詞,2
言い伝える,動詞,2
掛声,名詞,2
慈愛,名詞,2
記載,名詞,2
堆積,名詞,2
スポイル,名詞,2
とりのける,動詞,2
高まる,動詞,2
ライラック,名詞,2
甘え,名詞,2
リズミカル,名詞,2
つりこむ,動詞,2
壊す,動詞,2
熾,名詞,2
情慾,名詞,2
ちがえる,動詞,2
厩舎,名詞,2
憚り,名詞,2
からくり,名詞,2
茨城,名詞,2
取計らう,動詞,2
主題,名詞,2
にぎわう,動詞,2
紅絹裏,名詞,2
反芻,名詞,2
危ない,形容詞,2
暴言,名詞,2
ひきつれる,動詞,2
尾鰭,名詞,2
こんもり,副詞,2
不敗,名詞,2
カルピス,名詞,2
つとに,副詞,2
上席,名詞,2
質実,名詞,2
手つき,名詞,2
陣どる,動詞,2
分かれる,動詞,2
へたばる,動詞,2
はらす,動詞,2
一人物,名詞,2
挿入,名詞,2
さみしい,形容詞,2
徒然,副詞,2
思い直す,動詞,2
大部,名詞,2
無理やり,名詞,2
往き,名詞,2
岡,名詞,2
虚心,名詞,2
とめど,名詞,2
ほんと,感動詞,2
根っこ,名詞,2
光輝,名詞,2
言説,名詞,2
大剛,名詞,2
武羅夫,名詞,2
抑制,名詞,2
自責,名詞,2
町中,名詞,2
テル,名詞,2
ふっくり,名詞,2
けちる,動詞,2
模倣,名詞,2
負傷,名詞,2
懐かしい,形容詞,2
損なう,動詞,2
兼用,名詞,2
木曾,名詞,2
養成,名詞,2
泊まる,動詞,2
白色,名詞,2
置き場,名詞,2
家財道具,名詞,2
りきむ,動詞,2
らくらく,副詞,2
車窓,名詞,2
不利,名詞,2
案ずる,動詞,2
取り消し,名詞,2
謡曲,名詞,2
ゴタゴタ,副詞,2
ちかう,動詞,2
負わす,動詞,2
引出し,名詞,2
親鸞,名詞,2
増進,名詞,2
白崎,名詞,2
コイ,名詞,2
毟る,動詞,2
まびく,動詞,2
じゃれる,動詞,2
乳母,名詞,2
享受,名詞,2
金物,名詞,2
照り返す,動詞,2
重ねて,副詞,2
著名,名詞,2
屋外,名詞,2
ステ,名詞,2
なおかつ,副詞,2
今井,名詞,2
品格,名詞,2
しぶい,形容詞,2
蚤,名詞,2
弔,名詞,2
玉川上水,名詞,2
不得手,名詞,2
西暦,名詞,2
肩幅,名詞,2
怪腕,名詞,2
絹地,名詞,2
汚点,名詞,2
スパイ,名詞,2
きとう,名詞,2
燦然,名詞,2
ふきかける,動詞,2
言うまでもない,形容詞,2
共鳴,名詞,2
開き戸,名詞,2
こいしい,形容詞,2
国元,名詞,2
画筆,名詞,2
迎え入れる,動詞,2
井上,名詞,2
こんとん,名詞,2
中隊,名詞,2
老若男女,名詞,2
軍靴,名詞,2
口数,名詞,2
算盤,名詞,2
むすびつける,動詞,2
初恋,名詞,2
艘,名詞,2
竹馬,名詞,2
うさんい,形容詞,2
ただ中,名詞,2
いしゅく,名詞,2
部長,名詞,2
情景,名詞,2
賃銭,名詞,2
分化,名詞,2
奈良,名詞,2
熱湯,名詞,2
せっかん,名詞,2
一筆,名詞,2
八重桜,名詞,2
ぶた,名詞,2
眼光,名詞,2
給金,名詞,2
こんとう,名詞,2
公会堂,名詞,2
石森,名詞,2
きする,動詞,2
木の頭,名詞,2
熱演,名詞,2
お召,名詞,2
自由党,名詞,2
望める,動詞,2
山人,名詞,2
まんぞく,名詞,2
恭,名詞,2
召喚,名詞,2
互い,名詞,2
投獄,名詞,2
ばくだい,名詞,2
苦楽,名詞,2
状袋,名詞,2
たい頭,名詞,2
反映,名詞,2
死屍,名詞,2
へええ,感動詞,2
どうける,動詞,2
ナショナル,名詞,2
一線,名詞,2
有閑,名詞,2
吹きすさぶ,動詞,2
薙刀,名詞,2
一対一,名詞,2
記せる,動詞,2
いちがいに,副詞,2
総裁,名詞,2
賦役,名詞,2
見届ける,動詞,2
支店,名詞,2
ぎそう,名詞,2
ダイヤ,名詞,2
溌剌,名詞,2
うしろぐらい,形容詞,2
助力,名詞,2
両様,名詞,2
貧困,名詞,2
捕縛,名詞,2
さばさば,名詞,2
処理,名詞,2
名乗,名詞,2
超越,名詞,2
此の世,名詞,2
握り締める,動詞,2
ひろめる,動詞,2
いやしめる,動詞,2
連れこむ,動詞,2
南国,名詞,2
ねどこ,名詞,2
応え,名詞,2
甲高い,形容詞,2
ざくざく,副詞,2
酔眼,名詞,2
ゆかり,名詞,2
本分,名詞,2
抽斗,名詞,2
播州,名詞,2
旅順,名詞,2
まとめあげる,動詞,2
中外,名詞,2
繁る,動詞,2
いぶせい,形容詞,2
見合わす,動詞,2
小道具,名詞,2
国男,名詞,2
じゅうぶん,副詞,2
御利益,名詞,2
置きかえる,動詞,2
しでかす,動詞,2
別段,名詞,2
ふるえあがる,動詞,2
晴れ晴れ,名詞,2
流れ出す,動詞,2
書架,名詞,2
パラオ,名詞,2
額縁,名詞,2
貸家,名詞,2
睡蓮,名詞,2
ろうと,名詞,2
制御,名詞,2
橋口,名詞,2
石榴,名詞,2
府下,名詞,2
邂逅,名詞,2
辞職,名詞,2
いきどおる,動詞,2
善行,名詞,2
亡骸,名詞,2
よね,名詞,2
きっぷ,名詞,2
つなぎ,名詞,2
東郷,名詞,2
通し,名詞,2
歓楽,名詞,2
張り上げる,動詞,2
末社,名詞,2
初雪,名詞,2
やりくり,名詞,2
簾,名詞,2
見聞,名詞,2
呑みこむ,動詞,2
輾転,名詞,2
読みふける,動詞,2
新入生,名詞,2
仮に,副詞,2
ひんしゅく,名詞,2
権兵衛,名詞,2
ふるくさい,形容詞,2
うわべ,名詞,2
共立,名詞,2
けんたい,名詞,2
殺気立つ,動詞,2
厚ぼったい,形容詞,2
無感覚,名詞,2
とくする,動詞,2
粗い,形容詞,2
エルサレム,名詞,2
たなばた,名詞,2
妖怪,名詞,2
家路,名詞,2
罪業,名詞,2
でっぷり,副詞,2
宝玉,名詞,2
フラッシュ,名詞,2
沈着,名詞,2
パンパン,名詞,2
選定,名詞,2
露,副詞,2
黒色,名詞,2
嘱,名詞,2
ジャズ,名詞,2
水玉,名詞,2
チラッ,副詞,2
ねつぞう,名詞,2
カド,名詞,2
歔欷,名詞,2
受け取り,名詞,2
過激,名詞,2
赤色,名詞,2
困却,名詞,2
けたおす,動詞,2
読み出す,動詞,2
佇立,名詞,2
気疲れ,名詞,2
プログラム,名詞,2
蝙蝠傘,名詞,2
小型,名詞,2
たいとう,名詞,2
ふらち,名詞,2
品評,名詞,2
らいさん,名詞,2
足駄,名詞,2
たゆむ,動詞,2
馬市,名詞,2
混同,名詞,2
壁際,名詞,2
待遇,名詞,2
季節はずれ,名詞,2
日輪,名詞,2
ホ,名詞,2
竜之介,名詞,2
手交,名詞,2
図柄,名詞,2
ずんと,副詞,2
頬被,名詞,2
かん高い,形容詞,2
ふみ子,名詞,2
押し返す,動詞,2
きかす,動詞,2
エッセンス,名詞,2
鉄面皮,名詞,2
折角,名詞,2
競走,名詞,2
記入,名詞,2
時夫,名詞,2
たんぽ,名詞,2
二の句,名詞,2
年甲斐,名詞,2
貢献,名詞,2
登録,名詞,2
べたべた,副詞,2
得策,名詞,2
出入り,名詞,2
絶頂,名詞,2
焼亡,名詞,2
翻,名詞,2
成敗,名詞,2
炬火,名詞,2
温かい,形容詞,2
瀰漫,名詞,2
忠弥,名詞,2
南京豆,名詞,2
所長,名詞,2
同書,名詞,2
旅役者,名詞,2
安置,名詞,2
やっぱし,副詞,2
澄み渡る,動詞,2
ひやひや,名詞,2
写楽,名詞,2
をもって,助詞,2
いじくる,動詞,2
立ち返る,動詞,2
寝ころべる,動詞,2
苦難,名詞,2
ウナ,名詞,2
回診,名詞,2
花柳,名詞,2
怒れる,動詞,2
笑み,名詞,2
最早,副詞,2
戸惑う,動詞,2
誘い出す,動詞,2
敷布,名詞,2
知己,名詞,2
念願,名詞,2
無頓着,名詞,2
悪夢,名詞,2
呼び付ける,動詞,2
嘸,副詞,2
手落ち,名詞,2
自体,名詞,2
岡野,名詞,2
香気,名詞,2
ふせぐ,動詞,2
急ぎ足,名詞,2
掻巻,名詞,2
ひとごと,名詞,2
おまかせ,名詞,2
口中,名詞,2
自任,名詞,2
ほかなる,動詞,2
すこやか,名詞,2
なでしこ,名詞,2
幹事,名詞,2
公債,名詞,2
無欲,名詞,2
呂,名詞,2
柩,名詞,2
呼び寄せる,動詞,2
高円寺,名詞,2
ごそごそ,名詞,2
酒造,名詞,2
むつかしい,形容詞,2
近事,名詞,2
飲み物,名詞,2
改善,名詞,2
絶体絶命,名詞,2
油紙,名詞,2
当節,名詞,2
丸川,名詞,2
緑酒,名詞,2
通性,名詞,2
苗字,名詞,2
敬愛,名詞,2
あたい,名詞,2
厄除,名詞,2
見合い,名詞,2
禍害,名詞,2
対抗,名詞,2
浦島,名詞,2
ハツ,名詞,2
極光,名詞,2
とろかす,動詞,2
打ち解ける,動詞,2
振り上げる,動詞,2
幽閉,名詞,2
つまり,副詞,2
はちよ,名詞,2
近しい,形容詞,2
本原,名詞,2
すみやか,名詞,2
うだつ,名詞,2
つまみ上げる,動詞,2
馭者,名詞,2
格式,名詞,2
結実,名詞,2
おかゆ,名詞,2
湿地,名詞,2
織物,名詞,2
瀬戸物,名詞,2
はねつける,動詞,2
渾然,名詞,2
真夏,名詞,2
おしつぶす,動詞,2
とど,副詞,2
金銀,名詞,2
供給,名詞,2
強固,名詞,2
せんりゅう,名詞,2
ひする,動詞,2
魂消る,動詞,2
てんから,副詞,2
寝泊り,名詞,2
得難い,形容詞,2
愚昧,名詞,2
性癖,名詞,2
さぞや,副詞,2
レントゲン,名詞,2
うろ覚え,名詞,2
あしゅら,名詞,2
翔る,動詞,2
形成,名詞,2
手まね,名詞,2
習練,名詞,2
ひひ,副詞,2
すみわたる,動詞,2
我利我利,名詞,2
内談,名詞,2
昼飯,名詞,2
砂子屋書房,名詞,2
借り物,名詞,2
うつらうつら,副詞,2
追究,名詞,2
噛める,動詞,2
ケル,名詞,2
ひとかたならず,副詞,2
休業,名詞,2
思い設ける,動詞,2
起こす,動詞,2
つるはし,名詞,2
わき見,名詞,2
ちなみに,接続詞,2
遣い,名詞,2
はるの,名詞,2
模糊,名詞,2
女らしい,形容詞,2
堕ちる,動詞,2
住民,名詞,2
のぼる,名詞,2
妻女,名詞,2
文楽,名詞,2
厳父,名詞,2
かこつ,動詞,2
皆無,名詞,2
龍王,名詞,2
對馬,名詞,2
さきだつ,動詞,2
血迷う,動詞,2
ぬた,名詞,2
部数,名詞,2
ひっくりかえる,動詞,2
仕送り,名詞,2
烏瓜,名詞,2
表装,名詞,2
小林,名詞,2
クソ,接頭詞,2
うしろ姿,名詞,2
惻隠,名詞,2
血痕,名詞,2
匿名,名詞,2
出直す,動詞,2
跋,名詞,2
松根,名詞,2
我国,名詞,2
こんずる,動詞,2
所蔵,名詞,2
ちらりと,副詞,2
起き上がる,動詞,2
なまなか,副詞,2
大街道,名詞,2
わけても,接続詞,2
栞,名詞,2
いしゅう,名詞,2
梁,名詞,2
待ち構える,動詞,2
周到,名詞,2
得点,名詞,2
聞き耳,名詞,2
舁く,動詞,2
貸,接頭詞,2
危機一髪,名詞,2
貸せる,動詞,2
重荷,名詞,2
じめじめ,副詞,2
持ち込み,名詞,2
いっこうに,副詞,2
蹉跌,名詞,2
ふぐ,名詞,2
立たす,動詞,2
小銭,名詞,2
愚作,名詞,2
板橋,名詞,2
きらびやか,名詞,2
校門,名詞,2
よう,副詞,2
債券,名詞,2
力学,名詞,2
めだか,名詞,2
宛名,名詞,2
まぐれ,名詞,2
融合,名詞,2
新式,名詞,2
せっぷん,名詞,2
益する,動詞,2
太公望,名詞,2
本式,名詞,2
あてがう,動詞,2
端午,名詞,2
天鵞絨,名詞,2
憐憫,名詞,2
如く,動詞,2
邦訳,名詞,2
金星,名詞,2
金貸し,名詞,2
摩擦,名詞,2
湿気,名詞,2
添附,名詞,2
打ちつける,動詞,2
園芸,名詞,2
覗き,名詞,2
大尽,名詞,2
生彩,名詞,2
普請,名詞,2
釘付け,名詞,2
胴震い,名詞,2
あえる,動詞,2
不精,名詞,2
ひっくるめる,動詞,2
泰,名詞,2
介在,名詞,2
肢,名詞,2
新造,名詞,2
くろうと,名詞,2
一投,名詞,2
甘酸っぱい,形容詞,2
いちの,名詞,2
左腕,名詞,2
平方,名詞,2
閉鎖,名詞,2
不体裁,名詞,2
古往今来,名詞,2
ふつふつ,副詞,2
とこしえ,名詞,2
気ぶん,名詞,2
莫大,名詞,2
セメント,名詞,2
カバン,名詞,2
擲つ,動詞,2
一挙,名詞,2
純然,名詞,2
また上,名詞,2
歯痒い,形容詞,2
わや,名詞,2
無尽蔵,名詞,2
いんちき,名詞,2
葛藤,名詞,2
貞一,名詞,2
感染,名詞,2
てんい,名詞,2
黒ずむ,動詞,2
旁,名詞,2
にっと,副詞,2
吐ける,動詞,2
倹約,名詞,2
早,副詞,2
勃興,名詞,2
ごしごし,副詞,2
買い入れる,動詞,2
げっ,感動詞,2
大金持ち,名詞,2
発つ,動詞,2
収録,名詞,2
梨の木,名詞,2
劣等,名詞,2
別棟,名詞,2
和風,名詞,2
熟考,名詞,2
惑わす,動詞,2
よそ行き,名詞,2
シンパ,名詞,2
新築,名詞,2
溝,名詞,2
断案,名詞,2
古事記,名詞,2
昔時,名詞,2
国土,名詞,2
廃屋,名詞,2
庖丁,名詞,2
新版,名詞,2
男泣き,名詞,2
朧気,名詞,2
綿雲,名詞,2
ちびちび,副詞,2
十万億土,名詞,2
形づくる,動詞,2
買いかぶる,動詞,2
系統,名詞,2
蘆花,名詞,2
飢え,名詞,2
根から,副詞,2
無気力,名詞,2
拾い上げる,動詞,2
末路,名詞,2
至心,名詞,2
千代,名詞,2
顰蹙,名詞,2
異存,名詞,2
ちょく,名詞,2
歿後,名詞,2
苦戦,名詞,2
たあい,名詞,2
はさまる,動詞,2
いきりたつ,動詞,2
はたん,名詞,2
閑静,名詞,2
昏倒,名詞,2
浮かせる,動詞,2
草書,名詞,2
口吻,名詞,2
そえる,動詞,2
名作,名詞,2
睥睨,名詞,2
一概,名詞,2
かかれる,動詞,2
ていはく,名詞,2
どろどろ,名詞,2
じたばた,副詞,2
どじ,名詞,2
遊学,名詞,2
お銭,名詞,2
小木,名詞,2
羽毛,名詞,2
汗ばむ,動詞,2
耳新しい,形容詞,2
謹慎,名詞,2
江釣子,名詞,2
図画,名詞,2
鰐,名詞,2
表裏,名詞,2
書き手,名詞,2
暗む,動詞,2
思う様,副詞,2
大概,名詞,2
新設,名詞,2
アルミニウム,名詞,2
まま,副詞,2
ヘタ,名詞,2
こうがい,名詞,2
カフスボタン,名詞,2
寂然,名詞,2
詫びる,動詞,2
古来,副詞,2
耳目,名詞,2
なまけもの,名詞,2
陳謝,名詞,2
気象,名詞,2
猛犬,名詞,2
素振り,名詞,2
擒,名詞,2
紅色,名詞,2
萱場,名詞,2
領地,名詞,2
突き破る,動詞,2
寝所,名詞,2
ひご,名詞,2
思い返す,動詞,2
ろうそく,名詞,2
凡夫,名詞,2
四十雀,名詞,2
傷心,名詞,2
ひらめる,動詞,2
山河,名詞,2
クレヨン,名詞,2
小男,名詞,2
見合わせる,動詞,2
ヘル,名詞,2
ぐにゃぐにゃ,副詞,2
有志,名詞,2
麺,名詞,2
見返る,動詞,2
専用,名詞,2
もぐり,名詞,2
味噌汁,名詞,2
思い知る,動詞,2
歯切れ,名詞,2
推薦,名詞,2
気づかう,動詞,2
東中野,名詞,2
仕切る,動詞,2
流れ込む,動詞,2
似顔絵,名詞,2
おとなびる,動詞,2
勘当,名詞,2
山桜,名詞,2
格好,名詞,2
進退,名詞,2
四谷,名詞,2
やむない,形容詞,2
奇術,名詞,2
何もかも,名詞,2
ひきつる,動詞,2
更ける,動詞,2
すそ野,名詞,2
コンパス,名詞,2
落着,名詞,2
にたにた,副詞,2
デッサン,名詞,2
うごける,動詞,2
免れる,動詞,2
標札,名詞,2
常次郎,名詞,2
新派,名詞,2
雄大,名詞,2
一白,名詞,2
湯殿,名詞,2
食品,名詞,2
碧玉,名詞,2
狡,名詞,2
取り柄,名詞,2
蒼茫,名詞,2
獄,名詞,2
つきさす,動詞,2
かたっぱし,名詞,2
ネム,名詞,2
質的,名詞,2
いのる,動詞,2
ネタ,名詞,2
春木場,名詞,2
じらす,動詞,2
訥弁,名詞,2
辞する,動詞,2
習字,名詞,2
長襦袢,名詞,2
とりこ,名詞,2
目あて,名詞,2
っぷり,名詞,2
作戦,名詞,2
潰し,名詞,2
意表,名詞,2
言い渡す,動詞,2
みじろぐ,動詞,2
孝雄,名詞,2
樅,名詞,2
憫笑,名詞,2
飢死,名詞,2
葺く,動詞,2
僭越,名詞,2
社友,名詞,2
抗弁,名詞,2
消毒,名詞,2
へきえき,名詞,2
かこう,動詞,2
つたない,形容詞,2
ささる,動詞,2
許諾,名詞,2
しんじる,動詞,2
高雅,名詞,2
洗える,動詞,2
伽藍,名詞,2
寝せる,動詞,2
防火,名詞,2
道頓堀,名詞,2
別室,名詞,2
いまにも,副詞,2
威圧,名詞,2
庁,名詞,2
聞えよがし,名詞,2
昨晩,名詞,2
再応,名詞,2
研,名詞,2
赤裸,名詞,2
鳥類,名詞,2
指弾,名詞,2
歓ぶ,動詞,2
くるまる,動詞,2
よがる,動詞,2
へたへた,副詞,2
飴色,名詞,2
大の字,名詞,2
代金,名詞,2
初陣,名詞,2
戻り,名詞,2
ブラシ,名詞,2
伊賀,名詞,2
りや,名詞,2
まア,感動詞,2
出動,名詞,2
括る,動詞,2
社務,名詞,2
知遇,名詞,2
食らいつく,動詞,2
細め,名詞,2
防空壕,名詞,2
世俗,名詞,2
東海,名詞,2
孤立,名詞,2
誅する,動詞,2
あさの,名詞,2
閑文字,名詞,2
ぎょうさん,副詞,2
周密,名詞,2
彌生,名詞,2
みこむ,動詞,2
頂ける,動詞,2
軍曹,名詞,2
取り寄せる,動詞,2
すず,名詞,2
じじ,名詞,2
釣り,名詞,2
蜂蜜,名詞,2
楽人,名詞,2
膠,名詞,2
瞼,名詞,2
体内,名詞,2
呼称,名詞,2
ベゴニア,名詞,2
紅梅,名詞,2
手拭い,名詞,2
守衛,名詞,2
あるきはじめる,動詞,2
ワザ,名詞,2
準じる,動詞,2
減らす,動詞,2
屍骸,名詞,2
ぜんぜん,副詞,2
生み付ける,動詞,2
いつくしむ,動詞,2
身丈,名詞,2
やぼったい,形容詞,2
因幡,名詞,2
廃墟,名詞,2
みわたす,動詞,2
成果,名詞,2
いかんせん,副詞,2
和睦,名詞,2
一躍,副詞,2
おじる,動詞,2
弦,名詞,2
炊事,名詞,2
めんじる,動詞,2
ヨリ,名詞,2
算段,名詞,2
腥い,形容詞,2
ねいる,動詞,2
あんま,名詞,2
班長,名詞,2
義妹,名詞,2
あらだつ,動詞,2
講壇,名詞,2
賞牌,名詞,2
いとど,副詞,2
回分,名詞,2
森山,名詞,2
むしゃぶりつく,動詞,2
ひっき,名詞,2
日傘,名詞,2
似つく,動詞,2
衰える,動詞,2
うぶ,名詞,2
祠,名詞,2
大島,名詞,2
座り,名詞,2
ドン,副詞,2
禁,名詞,2
榎,名詞,2
隈本,名詞,2
審査,名詞,2
佳,名詞,2
えつ,名詞,2
飛び散る,動詞,2
うらなう,動詞,2
せせる,動詞,2
十指,名詞,2
綱具,名詞,2
増長,名詞,2
繽紛,名詞,2
先登,名詞,2
出没,名詞,2
軽石,名詞,2
立てかける,動詞,2
菊水,名詞,2
抜身,名詞,2
豪族,名詞,2
つまぐる,動詞,2
庫,名詞,2
前置き,名詞,2
力業,名詞,2
堆肥,名詞,2
薫り,名詞,2
重慶,名詞,2
藤村,名詞,2
見のがす,動詞,2
口もと,名詞,2
上空,名詞,2
とびたつ,動詞,2
実利,名詞,2
老婢,名詞,2
はばたく,動詞,2
黒光り,名詞,2
果たす,動詞,2
ホッホ,名詞,2
いっき,名詞,2
ピッタリ,副詞,2
きちょうめん,名詞,2
潮騒,名詞,2
塔中,名詞,2
オス,名詞,2
視覚,名詞,2
内儀,名詞,2
テイ,名詞,2
花やか,名詞,2
ルンペン,名詞,2
飲ます,動詞,2
はんすう,名詞,2
偏,名詞,2
あき,名詞,2
寂寥,名詞,2
かんかん,副詞,2
探知,名詞,2
罫紙,名詞,2
墨汁,名詞,2
あやめ,名詞,2
近づける,動詞,2
海水浴,名詞,2
小判,名詞,2
どくどく,副詞,2
おこし,名詞,2
クラウス,名詞,2
待ち兼ねる,動詞,2
ふりみだす,動詞,2
落飾,名詞,2
軽はずみ,名詞,2
出費,名詞,2
受持,名詞,2
しらが,名詞,2
藹,名詞,2
言わば,副詞,2
痰,名詞,2
お姫様,名詞,2
けっか,名詞,2
